要素ID	項目名	コンテキストID	相対年度	連結・個別	期間・時点	ユニットID	単位	値
jpcrp_cor:MajorShareholdersTextBlock	大株主の状況 [テキストブロック]	FilingDateInstant	提出日時点	その他	時点	－	－	 (6) 【大株主の状況】2024年３月31日現在氏名又は名称住所所有株式数(千株)発行済株式(自己株式を除く。)の総数に対する所有株式数の割合(％)日本マスタートラスト信託銀行株式会社（信託口）東京都港区赤坂１丁目８－１赤坂インターシティＡＩＲ3,15211.7公益財団法人林レオロジー記念財団栃木県宇都宮市野沢町２－３3,03011.3ラム商事有限会社栃木県宇都宮市野沢町３－４1,7036.3レオン自動機取引先持株会栃木県宇都宮市野沢町２－３1,4655.5株式会社足利銀行栃木県宇都宮市桜４丁目１－251,2604.7株式会社日本カストディ銀行（信託口）東京都中央区晴海１丁目８－121,0163.8JP MORGAN CHASE BANK 380684 （常任代理人　株式会社みずほ銀行決済営業部）25 BANK STREET, CANARY WHARF, LONDON, E14 5JP, UNITED KINGDOM（東京都港区港南２丁目15－１　品川インターシティＡ棟）8783.3レオン自動機従業員持株会栃木県宇都宮市野沢町２－３7722.9STATE STREET LONDON CARE OF STATE STREET BANK AND TRUST, BOSTON SSBTC A/C UK LONDON BRANCH CLIENTS- UNITED KINGDOM（常任代理人　香港上海銀行東京支店）ONE CONGRESS STREET,SUITE 1, BOSTON, MASSACHUSETTS（東京都中央区日本橋３丁目11－１）6872.6株式会社栃木銀行栃木県宇都宮市西２丁目１－186802.5計－14,64854.6  (注)１　当社は、自己株式1,543,459株を保有しておりますが、上記大株主から除いております。２　2024年５月21日付で公衆の縦覧に供されている大量保有報告書（変更報告書）において、シュローダー・インベストメント・マネジメント株式会社及びその共同保有者であるシュローダー・インベストメント・マネージメント・リミテッドが2024年５月15日現在で以下の株式を所有している旨が記載されているものの、当社としては2024年３月31日時点における実質所有株式数の確認ができませんので、上記大株主の状況には含めておりません。なお、大量保有報告書（変更報告書）の内容は以下のとおりであります。氏名又は名称住所保有株券等の数（千株）株券等保有割合（％）シュローダー・インベストメント・マネジメント株式会社東京都千代田区丸の内１丁目８－３2,1297.50シュローダー・インベストメント・マネージメント・リミテッド英国　ＥＣ２Ｙ５ＡＵ　ロンドン　ロンドン・ウォール・プレイス１800.28  
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No1MajorShareholdersMember	当期末	その他	時点	－	－	日本マスタートラスト信託銀行株式会社（信託口）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No1MajorShareholdersMember	当期末	その他	時点	－	－	東京都港区赤坂１丁目８－１赤坂インターシティＡＩＲ
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No2MajorShareholdersMember	当期末	その他	時点	－	－	公益財団法人林レオロジー記念財団
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No2MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No3MajorShareholdersMember	当期末	その他	時点	－	－	ラム商事有限会社
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No3MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町３－４
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No4MajorShareholdersMember	当期末	その他	時点	－	－	レオン自動機取引先持株会
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No4MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No5MajorShareholdersMember	当期末	その他	時点	－	－	株式会社足利銀行
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No5MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市桜４丁目１－25
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No6MajorShareholdersMember	当期末	その他	時点	－	－	株式会社日本カストディ銀行（信託口）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No6MajorShareholdersMember	当期末	その他	時点	－	－	東京都中央区晴海１丁目８－12
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No7MajorShareholdersMember	当期末	その他	時点	－	－	JP MORGAN CHASE BANK 380684 （常任代理人　株式会社みずほ銀行決済営業部）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No7MajorShareholdersMember	当期末	その他	時点	－	－	25 BANK STREET, CANARY WHARF, LONDON, E14 5JP, UNITED KINGDOM（東京都港区港南２丁目15－１　品川インターシティＡ棟）
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No8MajorShareholdersMember	当期末	その他	時点	－	－	レオン自動機従業員持株会
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No8MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No9MajorShareholdersMember	当期末	その他	時点	－	－	STATE STREET LONDON CARE OF STATE STREET BANK AND TRUST, BOSTON SSBTC A/C UK LONDON BRANCH CLIENTS- UNITED KINGDOM（常任代理人　香港上海銀行東京支店）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No9MajorShareholdersMember	当期末	その他	時点	－	－	ONE CONGRESS STREET,SUITE 1, BOSTON, MASSACHUSETTS（東京都中央区日本橋３丁目11－１）
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No10MajorShareholdersMember	当期末	その他	時点	－	－	株式会社栃木銀行
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No10MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市西２丁目１－18
jpcrp_cor:NotesRegardingAmountOfRevenueFromContractsWithCustomersTextBlock	顧客との契約から生じる収益の金額の注記 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	※１　顧客との契約から生じる収益売上高については、顧客との契約から生じる収益及びそれ以外の収益を区分して記載しておりません。顧客との契約から生じる収益の金額は、連結財務諸表「注記事項（収益認識関係）　１．顧客との契約から生じる収益を分解した情報」に記載しております。 
jpcrp_cor:ResearchAndDevelopmentExpensesIncludedInGeneralAndAdministrativeExpensesAndManufacturingCostForCurrentPeriodTextBlock	一般管理費及び当期製造費用に含まれる研究開発費 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	※３  一般管理費及び当期製造費用に含まれる研究開発費の総額は、次のとおりであります。 前連結会計年度(自  2022年４月１日  至  2023年３月31日)当連結会計年度(自  2023年４月１日  至  2024年３月31日)　　一般管理費742,243千円760,592千円  
jpcrp_cor:NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	セグメント情報等、連結財務諸表 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(セグメント情報等)【セグメント情報】１  報告セグメントの概要当社グループの報告セグメントは、当社グループの構成単位のうち分離された財務情報が入手可能であり、取締役会が、経営資源の配分の決定及び業績を評価するために、定期的に検討を行う対象となっているものであります。当社グループは、主に食品加工機械を開発・製造・販売する食品加工機械製造販売事業とパン・菓子、天然酵母パン種の開発・製造・販売を行う食品製造販売事業を行っております。食品加工機械製造販売事業では、当社（日本、アジア）、レオンＵＳＡ（北米・南米）、レオンヨーロッパ（ヨーロッパ）が、各地域をそれぞれ担当しており、販売体制を基礎とした地域別の管理を行っております。また、㈱レオンアルミ（日本）は、アルミ鋳物部品の製造・販売を行っております。食品製造販売事業では、オレンジベーカリー（北米・南米）はパン・菓子の製造・販売、㈲ホシノ天然酵母パン種（日本）は天然酵母パン種の開発・製造・販売をそれぞれ行っており、事業別及び地域別の管理を行っております。したがって当社は、食品加工機械製造販売事業では、「日本」「北米・南米」「ヨーロッパ」「アジア」、食品製造販売事業では、「北米・南米」「日本」を報告セグメントとしております。 ２  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法報告されている事業セグメントの会計処理の方法は、「連結財務諸表作成のための基本となる重要な事項」における記載と同一であります。セグメント間の内部売上高及び振替高は市場実勢価格に基づいております。  ３  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額に関する情報前連結会計年度（自  2022年４月１日  至  2023年３月31日）（単位：千円） 食品加工機械製造販売事業日本北米・南米ヨーロッパアジア小計売上高       外部顧客への売上高11,646,5403,663,5993,515,4692,697,61521,523,225  セグメント間の内部売上高　又は振替高4,522,203123,423－－4,645,627計16,168,7443,787,0233,515,4692,697,61526,168,852セグメント利益3,244,943158,887353,371698,8294,456,030セグメント資産21,047,4772,843,4013,377,184106,60927,374,672セグメント負債5,937,0241,152,9801,171,829159,2668,421,101その他の項目       減価償却費284,24521,2658,370－313,881  支払利息11,747－－－11,747  特別損失－－－－－  (減損損失)(－)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額179,85221,13112,546－213,530   食品製造販売事業合計北米・南米日本小計売上高      外部顧客への売上高13,247,238498,81713,746,05535,269,281  セグメント間の内部売上高　又は振替高－52524,645,679計13,247,238498,86913,746,10839,914,961セグメント利益612,16943,068655,2375,111,268セグメント資産6,766,505708,6097,475,11534,849,788セグメント負債1,123,506206,9191,330,4259,751,527その他の項目      減価償却費424,64138,933463,575777,457  支払利息16,56213316,69528,443  特別損失－－－－  (減損損失)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額525,7705,714531,485745,015 (注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国、カナダ、メキシコ(2) ヨーロッパ………………ドイツ、フランス、イギリス、イタリア、ルーマニア(3) アジア……………………中国、韓国、タイ、台湾、香港  当連結会計年度（自  2023年４月１日  至  2024年３月31日）（単位：千円） 食品加工機械製造販売事業日本北米・南米ヨーロッパアジア小計売上高       外部顧客への売上高11,828,0484,165,1564,445,7982,169,85022,608,853  セグメント間の内部売上高　又は振替高5,509,605211,410－－5,721,016計17,337,6544,376,5674,445,7982,169,85028,329,870セグメント利益4,306,820375,170308,954494,4335,485,379セグメント資産21,705,7133,180,6323,715,87629,89628,632,118セグメント負債5,867,2021,095,6851,335,006174,6508,472,544その他の項目       減価償却費302,41524,6527,639－334,707  支払利息11,208－－－11,208  特別損失－－－－－  (減損損失)(－)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額822,06218,9353,025－844,023   食品製造販売事業合計北米・南米日本小計売上高      外部顧客への売上高14,615,879478,70415,094,58437,703,437  セグメント間の内部売上高　又は振替高－24245,721,041計14,615,879478,72915,094,60843,424,478セグメント利益1,693,50845,9861,739,4947,224,874セグメント資産8,535,175698,3989,233,57437,865,692セグメント負債851,202164,7551,015,9589,488,503その他の項目      減価償却費474,86938,903513,772848,480  支払利息6,425816,50617,715  特別損失－－－－  (減損損失)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額1,085,11713,2601,098,3771,942,401 (注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国、カナダ、メキシコ(2) ヨーロッパ………………ドイツ、サウジアラビア、スペイン、イギリス、トルコ(3) アジア……………………台湾、中国、タイ、韓国、オーストラリア  ４  報告セグメント合計額と連結財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項）（単位：千円）売上高前連結会計年度当連結会計年度報告セグメント計39,914,96143,424,478セグメント間取引消去△4,645,679△5,721,041連結財務諸表の売上高35,269,28137,703,437  （単位：千円）利益前連結会計年度当連結会計年度報告セグメント計5,111,2687,224,874セグメント間取引消去△155,215△187,257本社一般管理費△1,948,653△2,154,104連結財務諸表の営業利益3,007,4004,883,512 （注）本社一般管理費は、当社の管理部門に係る費用であります。 （単位：千円）資産前連結会計年度当連結会計年度報告セグメント計34,849,78837,865,692セグメント間取引消去△5,267,037△5,312,513全社資産10,629,92412,021,641連結財務諸表の資産合計40,212,67544,574,820 （注）全社資産は、当社の管理部門に係る資産であります。 （単位：千円）負債前連結会計年度当連結会計年度報告セグメント計9,751,5279,488,503セグメント間取引消去△923,640△798,147連結財務諸表の負債合計8,827,8868,690,355  （単位：千円）その他の項目報告セグメント計調整額連結財務諸表計上額前連結会計年度当連結会計年度前連結会計年度当連結会計年度前連結会計年度当連結会計年度減価償却費777,457848,480399,183418,5761,176,6401,267,057支払利息28,44317,715△15,634△6,42512,80811,289特別損失－－－－－－（減損損失）(－)(－)(－)(－)(－)(－)有形固定資産及び無形固定資産の増加額745,0151,942,40177,184△29,728822,2001,912,672 （注）有形固定資産及び無形固定資産の増加額の調整額は、当社の管理部門に係る設備投資額及びセグメント間取引　　　の消去であります。  【関連情報】前連結会計年度（自  2022年４月１日  至  2023年３月31日）１  製品及びサービスごとの情報（単位：千円） 食品加工機械製造販売事業食品製造販売事業合計外部顧客への売上高21,523,22513,746,05535,269,281  ２  地域ごとの情報(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計12,145,35816,910,8383,515,4692,697,61535,269,281 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国16,413,930千円が含まれております。 (2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,295,7905,032,836157,990－13,486,616 (注) 北米・南米セグメントは全額米国であります。 ３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 当連結会計年度（自  2023年４月１日  至  2024年３月31日）１  製品及びサービスごとの情報（単位：千円） 食品加工機械製造販売事業食品製造販売事業合計外部顧客への売上高22,608,85315,094,58437,703,437  ２  地域ごとの情報(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計12,306,75318,781,0364,445,7982,169,85037,703,437 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国18,328,998千円が含まれております。 (2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,340,6345,888,015170,785－14,399,436 (注) 北米・南米セグメントは全額米国であります。 ３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。  【報告セグメントごとの固定資産の減損損失に関する情報】該当事項はありません。 【報告セグメントごとののれんの償却額及び未償却残高に関する情報】該当事項はありません。 【報告セグメントごとの負ののれん発生益に関する情報】該当事項はありません。 
jpcrp_cor:DescriptionOfReportableSegmentsTextBlock	報告セグメントの概要 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	１  報告セグメントの概要当社グループの報告セグメントは、当社グループの構成単位のうち分離された財務情報が入手可能であり、取締役会が、経営資源の配分の決定及び業績を評価するために、定期的に検討を行う対象となっているものであります。当社グループは、主に食品加工機械を開発・製造・販売する食品加工機械製造販売事業とパン・菓子、天然酵母パン種の開発・製造・販売を行う食品製造販売事業を行っております。食品加工機械製造販売事業では、当社（日本、アジア）、レオンＵＳＡ（北米・南米）、レオンヨーロッパ（ヨーロッパ）が、各地域をそれぞれ担当しており、販売体制を基礎とした地域別の管理を行っております。また、㈱レオンアルミ（日本）は、アルミ鋳物部品の製造・販売を行っております。食品製造販売事業では、オレンジベーカリー（北米・南米）はパン・菓子の製造・販売、㈲ホシノ天然酵母パン種（日本）は天然酵母パン種の開発・製造・販売をそれぞれ行っており、事業別及び地域別の管理を行っております。したがって当社は、食品加工機械製造販売事業では、「日本」「北米・南米」「ヨーロッパ」「アジア」、食品製造販売事業では、「北米・南米」「日本」を報告セグメントとしております。 
jpcrp_cor:ExplanationOfMeasurementsOfSalesProfitLossAssetLiabilityAndOtherItemsForEachReportableSegmentTextBlock	報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	２  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法報告されている事業セグメントの会計処理の方法は、「連結財務諸表作成のための基本となる重要な事項」における記載と同一であります。セグメント間の内部売上高及び振替高は市場実勢価格に基づいております。 
jpcrp_cor:FootnotesRegardingSegmentInformationTableTextBlock	セグメント表の脚注 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国、カナダ、メキシコ(2) ヨーロッパ………………ドイツ、フランス、イギリス、イタリア、ルーマニア(3) アジア……………………中国、韓国、タイ、台湾、香港 
jpcrp_cor:FootnotesRegardingSegmentInformationTableTextBlock	セグメント表の脚注 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国、カナダ、メキシコ(2) ヨーロッパ………………ドイツ、サウジアラビア、スペイン、イギリス、トルコ(3) アジア……………………台湾、中国、タイ、韓国、オーストラリア 
jpcrp_cor:DescriptionOfNatureAndAmountsOfDifferencesBetweenReportableSegmentsTotalAndFinancialStatementsTextBlock	報告セグメント合計額と財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項） [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	 ４  報告セグメント合計額と連結財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項）（単位：千円）売上高前連結会計年度当連結会計年度報告セグメント計39,914,96143,424,478セグメント間取引消去△4,645,679△5,721,041連結財務諸表の売上高35,269,28137,703,437  （単位：千円）利益前連結会計年度当連結会計年度報告セグメント計5,111,2687,224,874セグメント間取引消去△155,215△187,257本社一般管理費△1,948,653△2,154,104連結財務諸表の営業利益3,007,4004,883,512 （注）本社一般管理費は、当社の管理部門に係る費用であります。 （単位：千円）資産前連結会計年度当連結会計年度報告セグメント計34,849,78837,865,692セグメント間取引消去△5,267,037△5,312,513全社資産10,629,92412,021,641連結財務諸表の資産合計40,212,67544,574,820 （注）全社資産は、当社の管理部門に係る資産であります。 （単位：千円）負債前連結会計年度当連結会計年度報告セグメント計9,751,5279,488,503セグメント間取引消去△923,640△798,147連結財務諸表の負債合計8,827,8868,690,355  （単位：千円）その他の項目報告セグメント計調整額連結財務諸表計上額前連結会計年度当連結会計年度前連結会計年度当連結会計年度前連結会計年度当連結会計年度減価償却費777,457848,480399,183418,5761,176,6401,267,057支払利息28,44317,715△15,634△6,42512,80811,289特別損失－－－－－－（減損損失）(－)(－)(－)(－)(－)(－)有形固定資産及び無形固定資産の増加額745,0151,942,40177,184△29,728822,2001,912,672 （注）有形固定資産及び無形固定資産の増加額の調整額は、当社の管理部門に係る設備投資額及びセグメント間取引　　　の消去であります。 
jpcrp_cor:RevenuesFromExternalCustomersInformationForEachRegionTextBlock	売上高、地域ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計12,145,35816,910,8383,515,4692,697,61535,269,281 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国16,413,930千円が含まれております。 
jpcrp_cor:PropertyPlantAndEquipmentInformationForEachRegionTextBlock	有形固定資産、地域ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,295,7905,032,836157,990－13,486,616 (注) 北米・南米セグメントは全額米国であります。 
jpcrp_cor:InformationForEachOfMainCustomersTextBlock	主要な顧客ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 
jpcrp_cor:RevenuesFromExternalCustomersInformationForEachRegionTextBlock	売上高、地域ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計12,306,75318,781,0364,445,7982,169,85037,703,437 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国18,328,998千円が含まれております。 
jpcrp_cor:PropertyPlantAndEquipmentInformationForEachRegionTextBlock	有形固定資産、地域ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,340,6345,888,015170,785－14,399,436 (注) 北米・南米セグメントは全額米国であります。 
jpcrp_cor:InformationForEachOfMainCustomersTextBlock	主要な顧客ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 
jpcrp_cor:DescriptionOfFactorsWhichLedToRecognitionOfGainOnBargainPurchaseTextBlock	報告セグメントごとの負ののれん発生益を認識する要因となった事象の概要 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	【報告セグメントごとの負ののれん発生益に関する情報】該当事項はありません。 
jpcrp_cor:AnnexedDetailedScheduleOfPropertyPlantAndEquipmentEtcTextBlock	有形固定資産等明細表 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	【有形固定資産等明細表】 資産の種類当期首残高(千円)当期増加額(千円)当期減少額(千円)当期末残高(千円)当期末減価償却累計額又は償却累計額(千円)当期償却額(千円)差引当期末残高(千円)有形固定資産       　建物8,792,69574,82189,3198,778,1974,897,050201,7143,881,147　構築物616,6987,270－623,968464,69322,778159,274　機械及び装置3,187,847251,27867,2553,371,8702,762,62399,156609,246　車両運搬具158,7808,20310,133156,850146,5366,93310,313　工具、器具及び備品1,521,80583,23861,7701,543,2731,428,27349,328114,999　土地3,034,348－－3,034,348－－3,034,348　リース資産5,45716,45347721,4333,0922,10818,341　建設仮勘定30,882452,343479,6353,590－－3,590有形固定資産計17,348,515893,608708,59117,533,5329,702,271382,0207,831,261無形固定資産       　ソフトウエア2,131,390416,5963,1132,544,8731,686,134374,655858,738　その他329,318399,209465,563262,96469380262,271無形固定資産計2,460,709815,805468,6772,807,8381,686,827374,7361,121,010長期前払費用68,6772,904－71,58164,7273,0946,854   （注）１　当期増加額の主なものは次のとおりであります。　　　　　　機械及び装置（上河内工場　自家消費用太陽光発電設備） 　127,195千円　　　　　  機械及び装置（上河内工場　横中ぐり盤）              　  98,650千円            ソフトウエア（PLMシステム）  　　　　　　　　　　　　　366,788千円            その他（ソフトウエア仮勘定）              　 　　　　　399,209千円          ２　当期減少額の主なものは次のとおりであります。            建物（上河内工場　空調設備）                　　　    　61,073千円            機械及び装置（上河内工場　横中ぐり盤）　　　　　　　  　37,800千円            工具、器具及び備品（本社・上河内工場　電話交換機）　　　21,508千円　　　　　　その他（ソフトウエア仮勘定）              　 　　　　　465,563千円    
