要素ID	項目名	コンテキストID	相対年度	連結・個別	期間・時点	ユニットID	単位	値
jpcrp_cor:MajorShareholdersTextBlock	大株主の状況 [テキストブロック]	FilingDateInstant	提出日時点	その他	時点	－	－	 (6) 【大株主の状況】2023年３月31日現在氏名又は名称住所所有株式数(千株)発行済株式(自己株式を除く。)の総数に対する所有株式数の割合(％)公益財団法人林レオロジー記念財団栃木県宇都宮市野沢町２－３3,03011.3日本マスタートラスト信託銀行株式会社（信託口）東京都港区浜松町２丁目11－３2,92610.9ラム商事有限会社栃木県宇都宮市野沢町３－４1,7036.4レオン自動機取引先持株会栃木県宇都宮市野沢町２－３1,5395.7株式会社足利銀行栃木県宇都宮市桜４丁目１－251,2604.7SSBTC CLIENT OMNIBUS ACCOUNT（常任代理人　香港上海銀行東京支店）ONE LINCOLN STREET, BOSTON MA USA 02111（東京都中央区日本橋３丁目11－１）1,1614.3JP MORGAN CHASE BANK 38068425 BANK STREET, CANARY WHARF, LONDON, E14 5JP, UNITED KINGDOM1,0203.8レオン自動機従業員持株会栃木県宇都宮市野沢町２－３7682.9株式会社栃木銀行栃木県宇都宮市西２丁目１－186802.5STATE STREET LONDON CARE OF STATE STREET BANK AND TRUST, BOSTON SSBTC A/C UK LONDON BRANCH CLIENTS- UNITED KINGDOM（常任代理人　香港上海銀行東京支店）ONE LINCOLN STREET, BOSTON MA USA 02111（東京都中央区日本橋３丁目11－１）6672.5計－14,76055.1  (注)１　当社は、自己株式1,584,469株を保有しておりますが、上記大株主から除いております。２　2023年４月７日付で公衆の縦覧に供されている大量保有報告書（変更報告書）において、シュローダー・インベストメント・マネジメント株式会社及びその共同保有者であるシュローダー・インベストメント・マネージメント・リミテッドが2023年４月３日現在で以下の株式を所有している旨が記載されているものの、当社としては2023年３月31日時点における実質所有株式数の確認ができませんので、上記大株主の状況には含めておりません。なお、大量保有報告書（変更報告書）の内容は以下のとおりであります。氏名又は名称住所保有株券等の数（千株）株券等保有割合（％）シュローダー・インベストメント・マネジメント株式会社東京都千代田区丸の内１丁目８－３2,6859.46シュローダー・インベストメント・マネージメント・リミテッド英国　ＥＣ２Ｙ５ＡＵ　ロンドン　ロンドン・ウォール・プレイス１1500.53  
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No1MajorShareholdersMember	当期末	その他	時点	－	－	公益財団法人林レオロジー記念財団
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No1MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No2MajorShareholdersMember	当期末	その他	時点	－	－	日本マスタートラスト信託銀行株式会社（信託口）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No2MajorShareholdersMember	当期末	その他	時点	－	－	東京都港区浜松町２丁目11－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No3MajorShareholdersMember	当期末	その他	時点	－	－	ラム商事有限会社
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No3MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町３－４
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No4MajorShareholdersMember	当期末	その他	時点	－	－	レオン自動機取引先持株会
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No4MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No5MajorShareholdersMember	当期末	その他	時点	－	－	株式会社足利銀行
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No5MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市桜４丁目１－25
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No6MajorShareholdersMember	当期末	その他	時点	－	－	SSBTC CLIENT OMNIBUS ACCOUNT（常任代理人　香港上海銀行東京支店）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No6MajorShareholdersMember	当期末	その他	時点	－	－	ONE LINCOLN STREET, BOSTON MA USA 02111（東京都中央区日本橋３丁目11－１）
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No7MajorShareholdersMember	当期末	その他	時点	－	－	JP MORGAN CHASE BANK 380684
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No7MajorShareholdersMember	当期末	その他	時点	－	－	25 BANK STREET, CANARY WHARF, LONDON, E14 5JP, UNITED KINGDOM
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No8MajorShareholdersMember	当期末	その他	時点	－	－	レオン自動機従業員持株会
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No8MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No9MajorShareholdersMember	当期末	その他	時点	－	－	株式会社栃木銀行
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No9MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市西２丁目１－18
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No10MajorShareholdersMember	当期末	その他	時点	－	－	STATE STREET LONDON CARE OF STATE STREET BANK AND TRUST, BOSTON SSBTC A/C UK LONDON BRANCH CLIENTS- UNITED KINGDOM（常任代理人　香港上海銀行東京支店）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No10MajorShareholdersMember	当期末	その他	時点	－	－	ONE LINCOLN STREET, BOSTON MA USA 02111（東京都中央区日本橋３丁目11－１）
jpcrp_cor:NotesRegardingAmountOfRevenueFromContractsWithCustomersTextBlock	顧客との契約から生じる収益の金額の注記 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	※１　顧客との契約から生じる収益売上高については、顧客との契約から生じる収益及びそれ以外の収益を区分して記載しておりません。顧客との契約から生じる収益の金額は、連結財務諸表「注記事項（収益認識関係）　１．顧客との契約から生じる収益を分解した情報」に記載しております。 
jpcrp_cor:ResearchAndDevelopmentExpensesIncludedInGeneralAndAdministrativeExpensesAndManufacturingCostForCurrentPeriodTextBlock	一般管理費及び当期製造費用に含まれる研究開発費 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	※３  一般管理費及び当期製造費用に含まれる研究開発費の総額は、次のとおりであります。 前連結会計年度(自  2021年４月１日  至  2022年３月31日)当連結会計年度(自  2022年４月１日  至  2023年３月31日)　　一般管理費535,275千円742,243千円  
jpcrp_cor:NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	セグメント情報等、連結財務諸表 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(セグメント情報等)【セグメント情報】１  報告セグメントの概要当社グループの報告セグメントは、当社グループの構成単位のうち分離された財務情報が入手可能であり、取締役会が、経営資源の配分の決定及び業績を評価するために、定期的に検討を行う対象となっているものであります。当社グループは、主に食品加工機械を開発・製造・販売する食品加工機械製造販売事業とパン・菓子、天然酵母パン種の開発・製造・販売を行う食品製造販売事業を行っております。食品加工機械製造販売事業では、当社(日本、アジア)、レオンＵＳＡ(北米・南米)、レオンヨーロッパ(ヨーロッパ)が、各地域をそれぞれ担当しており、販売体制を基礎とした地域別の管理を行っております。また、㈱レオンアルミ(日本)は、アルミ鋳物部品の製造・販売を行っております。食品製造販売事業では、オレンジベーカリー(北米・南米)はパン・菓子の製造・販売、㈲ホシノ天然酵母パン種(日本)は天然酵母パン種の開発・製造・販売をそれぞれ行っており、事業別及び地域別の管理を行っております。したがって当社は、食品加工機械製造販売事業では、「日本」「北米・南米」「ヨーロッパ」「アジア」、食品製造販売事業では、「北米・南米」「日本」を報告セグメントとしております。 ２  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法報告されている事業セグメントの会計処理の方法は、「連結財務諸表作成のための基本となる重要な事項」における記載と同一であります。セグメント間の内部売上高及び振替高は市場実勢価格に基づいております。  ３  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額に関する情報前連結会計年度（自  2021年４月１日  至  2022年３月31日）（単位：千円） 食品加工機械製造販売事業日本北米・南米ヨーロッパアジア小計売上高       外部顧客への売上高9,260,1572,494,9643,457,4512,516,22517,728,798  セグメント間の内部売上高　又は振替高3,872,14837,468－－3,909,617計13,132,3062,532,4323,457,4512,516,22521,638,415セグメント利益又は損失（△）2,326,050165,702343,103719,8193,554,674セグメント資産21,951,7592,669,5853,360,40749,51928,031,272セグメント負債5,478,5191,131,6911,267,225250,5208,127,956その他の項目       減価償却費295,84616,9869,248－322,082  支払利息11,477－－－11,477  特別損失80,258－－－80,258  (減損損失)(－)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額28,6367,497273－36,408   食品製造販売事業合計北米・南米日本小計売上高      外部顧客への売上高8,381,224474,9828,856,20726,585,005  セグメント間の内部売上高　又は振替高－45453,909,662計8,381,224475,0288,856,25230,494,668セグメント利益又は損失（△）△553,83671,679△482,1563,072,518セグメント資産5,807,877764,5786,572,45534,603,727セグメント負債1,037,133295,1541,332,2879,460,244その他の項目      減価償却費354,22538,683392,908714,990  支払利息3,1871383,32514,802  特別損失－－－80,258  (減損損失)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額88,75913,656102,415138,823 (注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国(2) ヨーロッパ………………ドイツ、イギリス、フランス、イタリア、ロシア(3) アジア……………………中国、韓国、台湾、タイ、香港、シンガポール  当連結会計年度（自  2022年４月１日  至  2023年３月31日）（単位：千円） 食品加工機械製造販売事業日本北米・南米ヨーロッパアジア小計売上高       外部顧客への売上高11,646,5403,663,5993,515,4692,697,61521,523,225  セグメント間の内部売上高　又は振替高4,522,203123,423－－4,645,627計16,168,7443,787,0233,515,4692,697,61526,168,852セグメント利益3,244,943158,887353,371698,8294,456,030セグメント資産21,047,4772,843,4013,377,184106,60927,374,672セグメント負債5,937,0241,152,9801,171,829159,2668,421,101その他の項目       減価償却費284,24521,2658,370－313,881  支払利息11,747－－－11,747  特別損失－－－－－  (減損損失)(－)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額179,85221,13112,546－213,530   食品製造販売事業合計北米・南米日本小計売上高      外部顧客への売上高13,247,238498,81713,746,05535,269,281  セグメント間の内部売上高　又は振替高－52524,645,679計13,247,238498,86913,746,10839,914,961セグメント利益612,16943,068655,2375,111,268セグメント資産6,766,505708,6097,475,11534,849,788セグメント負債1,123,506206,9191,330,4259,751,527その他の項目      減価償却費424,64138,933463,575777,457  支払利息16,56213316,69528,443  特別損失－－－－  (減損損失)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額525,7705,714531,485745,015 (注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国、カナダ、メキシコ(2) ヨーロッパ………………ドイツ、フランス、イギリス、イタリア、ルーマニア(3) アジア……………………中国、韓国、タイ、台湾、香港  ４  報告セグメント合計額と連結財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項）（単位：千円）売上高前連結会計年度当連結会計年度報告セグメント計30,494,66839,914,961セグメント間取引消去△3,909,662△4,645,679連結財務諸表の売上高26,585,00535,269,281  （単位：千円）利益前連結会計年度当連結会計年度報告セグメント計3,072,5185,111,268セグメント間取引消去△165,790△155,215本社一般管理費△1,807,301△1,948,653連結財務諸表の営業利益1,099,4263,007,400 （注）本社一般管理費は、当社の管理部門に係る費用であります。 （単位：千円）資産前連結会計年度当連結会計年度報告セグメント計34,603,72734,849,788セグメント間取引消去△5,384,477△5,267,037全社資産7,432,68310,629,924連結財務諸表の資産合計36,651,93440,212,675 （注）全社資産は、当社の管理部門に係る資産であります。 （単位：千円）負債前連結会計年度当連結会計年度報告セグメント計9,460,2449,751,527セグメント間取引消去△1,185,806△923,640連結財務諸表の負債合計8,274,4378,827,886  （単位：千円）その他の項目報告セグメント計調整額連結財務諸表計上額前連結会計年度当連結会計年度前連結会計年度当連結会計年度前連結会計年度当連結会計年度減価償却費714,990777,457409,788399,1831,124,7791,176,640支払利息14,80228,443△676△15,63414,12512,808特別損失80,258－－－80,258－（減損損失）(－)(－)(－)(－)(－)(－)有形固定資産及び無形固定資産の増加額138,823745,015175,67277,184314,496822,200 （注）有形固定資産及び無形固定資産の増加額の調整額は、当社の管理部門に係る設備投資額であります。  【関連情報】前連結会計年度（自  2021年４月１日  至  2022年３月31日）１  製品及びサービスごとの情報（単位：千円） 食品加工機械製造販売事業食品製造販売事業合計外部顧客への売上高17,728,7988,856,20726,585,005  ２  地域ごとの情報(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,735,14010,876,1883,457,4512,516,22526,585,005 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国10,598,839千円が含まれております。 (2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,474,3424,343,634145,044－12,963,021 (注) 北米・南米セグメントは全額米国であります。 ３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 当連結会計年度（自  2022年４月１日  至  2023年３月31日）１  製品及びサービスごとの情報（単位：千円） 食品加工機械製造販売事業食品製造販売事業合計外部顧客への売上高21,523,22513,746,05535,269,281  ２  地域ごとの情報(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計12,145,35816,910,8383,515,4692,697,61535,269,281 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国16,413,930千円が含まれております。 (2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,295,7905,032,836157,990－13,486,616 (注) 北米・南米セグメントは全額米国であります。 ３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。  【報告セグメントごとの固定資産の減損損失に関する情報】該当事項はありません。 【報告セグメントごとののれんの償却額及び未償却残高に関する情報】該当事項はありません。 【報告セグメントごとの負ののれん発生益に関する情報】該当事項はありません。 
jpcrp_cor:DescriptionOfReportableSegmentsTextBlock	報告セグメントの概要 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	１  報告セグメントの概要当社グループの報告セグメントは、当社グループの構成単位のうち分離された財務情報が入手可能であり、取締役会が、経営資源の配分の決定及び業績を評価するために、定期的に検討を行う対象となっているものであります。当社グループは、主に食品加工機械を開発・製造・販売する食品加工機械製造販売事業とパン・菓子、天然酵母パン種の開発・製造・販売を行う食品製造販売事業を行っております。食品加工機械製造販売事業では、当社(日本、アジア)、レオンＵＳＡ(北米・南米)、レオンヨーロッパ(ヨーロッパ)が、各地域をそれぞれ担当しており、販売体制を基礎とした地域別の管理を行っております。また、㈱レオンアルミ(日本)は、アルミ鋳物部品の製造・販売を行っております。食品製造販売事業では、オレンジベーカリー(北米・南米)はパン・菓子の製造・販売、㈲ホシノ天然酵母パン種(日本)は天然酵母パン種の開発・製造・販売をそれぞれ行っており、事業別及び地域別の管理を行っております。したがって当社は、食品加工機械製造販売事業では、「日本」「北米・南米」「ヨーロッパ」「アジア」、食品製造販売事業では、「北米・南米」「日本」を報告セグメントとしております。 
jpcrp_cor:ExplanationOfMeasurementsOfSalesProfitLossAssetLiabilityAndOtherItemsForEachReportableSegmentTextBlock	報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	２  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法報告されている事業セグメントの会計処理の方法は、「連結財務諸表作成のための基本となる重要な事項」における記載と同一であります。セグメント間の内部売上高及び振替高は市場実勢価格に基づいております。 
jpcrp_cor:FootnotesRegardingSegmentInformationTableTextBlock	セグメント表の脚注 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国(2) ヨーロッパ………………ドイツ、イギリス、フランス、イタリア、ロシア(3) アジア……………………中国、韓国、台湾、タイ、香港、シンガポール 
jpcrp_cor:FootnotesRegardingSegmentInformationTableTextBlock	セグメント表の脚注 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国、カナダ、メキシコ(2) ヨーロッパ………………ドイツ、フランス、イギリス、イタリア、ルーマニア(3) アジア……………………中国、韓国、タイ、台湾、香港 
jpcrp_cor:DescriptionOfNatureAndAmountsOfDifferencesBetweenReportableSegmentsTotalAndFinancialStatementsTextBlock	報告セグメント合計額と財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項） [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	 ４  報告セグメント合計額と連結財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項）（単位：千円）売上高前連結会計年度当連結会計年度報告セグメント計30,494,66839,914,961セグメント間取引消去△3,909,662△4,645,679連結財務諸表の売上高26,585,00535,269,281  （単位：千円）利益前連結会計年度当連結会計年度報告セグメント計3,072,5185,111,268セグメント間取引消去△165,790△155,215本社一般管理費△1,807,301△1,948,653連結財務諸表の営業利益1,099,4263,007,400 （注）本社一般管理費は、当社の管理部門に係る費用であります。 （単位：千円）資産前連結会計年度当連結会計年度報告セグメント計34,603,72734,849,788セグメント間取引消去△5,384,477△5,267,037全社資産7,432,68310,629,924連結財務諸表の資産合計36,651,93440,212,675 （注）全社資産は、当社の管理部門に係る資産であります。 （単位：千円）負債前連結会計年度当連結会計年度報告セグメント計9,460,2449,751,527セグメント間取引消去△1,185,806△923,640連結財務諸表の負債合計8,274,4378,827,886  （単位：千円）その他の項目報告セグメント計調整額連結財務諸表計上額前連結会計年度当連結会計年度前連結会計年度当連結会計年度前連結会計年度当連結会計年度減価償却費714,990777,457409,788399,1831,124,7791,176,640支払利息14,80228,443△676△15,63414,12512,808特別損失80,258－－－80,258－（減損損失）(－)(－)(－)(－)(－)(－)有形固定資産及び無形固定資産の増加額138,823745,015175,67277,184314,496822,200 （注）有形固定資産及び無形固定資産の増加額の調整額は、当社の管理部門に係る設備投資額であります。 
jpcrp_cor:RevenuesFromExternalCustomersInformationForEachRegionTextBlock	売上高、地域ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,735,14010,876,1883,457,4512,516,22526,585,005 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国10,598,839千円が含まれております。 
jpcrp_cor:PropertyPlantAndEquipmentInformationForEachRegionTextBlock	有形固定資産、地域ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,474,3424,343,634145,044－12,963,021 (注) 北米・南米セグメントは全額米国であります。 
jpcrp_cor:InformationForEachOfMainCustomersTextBlock	主要な顧客ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 
jpcrp_cor:RevenuesFromExternalCustomersInformationForEachRegionTextBlock	売上高、地域ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計12,145,35816,910,8383,515,4692,697,61535,269,281 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国16,413,930千円が含まれております。 
jpcrp_cor:PropertyPlantAndEquipmentInformationForEachRegionTextBlock	有形固定資産、地域ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,295,7905,032,836157,990－13,486,616 (注) 北米・南米セグメントは全額米国であります。 
jpcrp_cor:InformationForEachOfMainCustomersTextBlock	主要な顧客ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 
jpcrp_cor:DescriptionOfFactorsWhichLedToRecognitionOfGainOnBargainPurchaseTextBlock	報告セグメントごとの負ののれん発生益を認識する要因となった事象の概要 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	【報告セグメントごとの負ののれん発生益に関する情報】該当事項はありません。 
jpcrp_cor:AnnexedDetailedScheduleOfPropertyPlantAndEquipmentEtcTextBlock	有形固定資産等明細表 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	【有形固定資産等明細表】 資産の種類当期首残高(千円)当期増加額(千円)当期減少額(千円)当期末残高(千円)当期末減価償却累計額又は償却累計額(千円)当期償却額(千円)差引当期末残高(千円)有形固定資産       　建物8,725,20791,29723,8108,792,6954,783,800211,0374,008,895　構築物599,12917,569－616,698441,91521,742174,782　機械及び装置3,174,13746,30732,5963,187,8472,730,51694,925457,331　車両運搬具153,9798,8264,025158,780149,7376,0819,043　工具、器具及び備品1,508,19250,41736,8041,521,8051,440,61846,33281,186　土地3,034,348－－3,034,348－－3,034,348　リース資産43,3324,18442,0595,4571,4607933,996　建設仮勘定3,836256,013228,96730,882－－30,882有形固定資産計17,242,162474,616368,26317,348,5159,548,048380,9137,800,467無形固定資産       　ソフトウエア2,119,83732,06820,5152,131,3901,314,592330,603816,798　その他88,764274,66934,115329,31861280328,705無形固定資産計2,208,602306,73754,6312,460,7091,315,204330,6841,145,504長期前払費用72,2841,0324,63968,67761,6323,4697,044 　（注）１ 当期増加額の主なものは次のとおりであります。建物（上河内工場　LED化）  　　　　　　　　　           55,900千円建物（大阪営業所　エレベーター）  　　　　　　　　　　　11,950千円構築物（札幌出張所　駐車場ロードヒーティング）  　 　　 17,300千円機械及び装置（上河内工場　NC旋盤） 　　　　　　　　　　 32,540千円ソフトウエア（ホームページリニューアル）  　　　　　　　17,264千円その他（ソフトウエア仮勘定）　　　　　　　　　　　　　 241,653千円 ２ 当期減少額の主なものは次のとおりであります。建物（旧本社　高圧受電設備）　　　　　　　　　　　　　　23,810千円機械及び装置（上河内工場　NC旋盤）　　　　　　　　　　　19,000千円リース資産（上河内工場　大型複合機リース満了のため）　　13,764千円 
