要素ID	項目名	コンテキストID	相対年度	連結・個別	期間・時点	ユニットID	単位	値
jpcrp_cor:MajorShareholdersTextBlock	大株主の状況 [テキストブロック]	FilingDateInstant	提出日時点	その他	時点	－	－	 (6) 【大株主の状況】2025年３月31日現在氏名又は名称住所所有株式数(千株)発行済株式(自己株式を除く。)の総数に対する所有株式数の割合(％)公益財団法人林レオロジー記念財団栃木県宇都宮市野沢町２－３3,03011.3日本マスタートラスト信託銀行株式会社（信託口）東京都港区赤坂１丁目８－１赤坂インターシティＡＩＲ2,89410.8ラム商事有限会社栃木県宇都宮市野沢町３－４1,7036.3株式会社日本カストディ銀行（信託口）東京都中央区晴海１丁目８－121,2304.6株式会社足利銀行栃木県宇都宮市桜４丁目１－251,1604.3レオン自動機従業員持株会栃木県宇都宮市野沢町２－３8173.0JP MORGAN CHASE BANK 380684 （常任代理人　株式会社みずほ銀行決済営業部）25 BANK STREET, CANARY WHARF, LONDON, E14 5JP, UNITED KINGDOM（東京都港区港南２丁目15－１　品川インターシティＡ棟）6162.3STATE STREET BANK AND TRUST COMPANY 505301 （常任代理人　株式会社みずほ銀行決済営業部）ONE CONGRESS STREET,SUITE 1, BOSTON, MASSACHUSETTS（東京都港区港南２丁目15－１　品川インターシティＡ棟）4911.8株式会社栃木銀行栃木県宇都宮市西２丁目１－184801.8双葉企画有限会社栃木県宇都宮市野沢町３－７4781.8計－12,90448.0  (注)１　当社は、自己株式1,480,657株を保有しておりますが、上記大株主から除いております。２　2025年４月21日付で公衆の縦覧に供されている大量保有報告書（変更報告書）において、シュローダー・インベストメント・マネジメント株式会社及びその共同保有者であるシュローダー・インベストメント・マネージメント・リミテッドが2025年４月15日現在で以下の株式を所有している旨が記載されているものの、当社としては2025年３月31日時点における実質所有株式数の確認ができませんので、上記大株主の状況には含めておりません。なお、大量保有報告書（変更報告書）の内容は以下のとおりであります。氏名又は名称住所保有株券等の数（千株）株券等保有割合（％）シュローダー・インベストメント・マネジメント株式会社東京都千代田区丸の内１丁目８－３1,1494.05シュローダー・インベストメント・マネージメント・リミテッド英国　ＥＣ２Ｙ５ＡＵ　ロンドン　ロンドン・ウォール・プレイス１450.16  
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No1MajorShareholdersMember	当期末	その他	時点	－	－	公益財団法人林レオロジー記念財団
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No1MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No2MajorShareholdersMember	当期末	その他	時点	－	－	日本マスタートラスト信託銀行株式会社（信託口）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No2MajorShareholdersMember	当期末	その他	時点	－	－	東京都港区赤坂１丁目８－１赤坂インターシティＡＩＲ
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No3MajorShareholdersMember	当期末	その他	時点	－	－	ラム商事有限会社
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No3MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町３－４
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No4MajorShareholdersMember	当期末	その他	時点	－	－	株式会社日本カストディ銀行（信託口）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No4MajorShareholdersMember	当期末	その他	時点	－	－	東京都中央区晴海１丁目８－12
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No5MajorShareholdersMember	当期末	その他	時点	－	－	株式会社足利銀行
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No5MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市桜４丁目１－25
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No6MajorShareholdersMember	当期末	その他	時点	－	－	レオン自動機従業員持株会
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No6MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No7MajorShareholdersMember	当期末	その他	時点	－	－	JP MORGAN CHASE BANK 380684 （常任代理人　株式会社みずほ銀行決済営業部）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No7MajorShareholdersMember	当期末	その他	時点	－	－	25 BANK STREET, CANARY WHARF, LONDON, E14 5JP, UNITED KINGDOM（東京都港区港南２丁目15－１　品川インターシティＡ棟）
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No8MajorShareholdersMember	当期末	その他	時点	－	－	STATE STREET BANK AND TRUST COMPANY 505301 （常任代理人　株式会社みずほ銀行決済営業部）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No8MajorShareholdersMember	当期末	その他	時点	－	－	ONE CONGRESS STREET,SUITE 1, BOSTON, MASSACHUSETTS（東京都港区港南２丁目15－１　品川インターシティＡ棟）
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No9MajorShareholdersMember	当期末	その他	時点	－	－	株式会社栃木銀行
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No9MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市西２丁目１－18
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No10MajorShareholdersMember	当期末	その他	時点	－	－	双葉企画有限会社
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No10MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町３－７
jpcrp_cor:NotesRegardingAmountOfRevenueFromContractsWithCustomersTextBlock	顧客との契約から生じる収益の金額の注記 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	※１　顧客との契約から生じる収益売上高については、顧客との契約から生じる収益及びそれ以外の収益を区分して記載しておりません。顧客との契約から生じる収益の金額は、連結財務諸表「注記事項（収益認識関係）　１．顧客との契約から生じる収益を分解した情報」に記載しております。 
jpcrp_cor:ResearchAndDevelopmentExpensesIncludedInGeneralAndAdministrativeExpensesAndManufacturingCostForCurrentPeriodTextBlock	一般管理費及び当期製造費用に含まれる研究開発費 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	※３  一般管理費及び当期製造費用に含まれる研究開発費の総額は、次のとおりであります。 前連結会計年度(自  2023年４月１日  至  2024年３月31日)当連結会計年度(自  2024年４月１日  至  2025年３月31日)　　一般管理費760,592千円737,414千円  
jpcrp_cor:NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	セグメント情報等、連結財務諸表 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(セグメント情報等)【セグメント情報】１  報告セグメントの概要当社グループの報告セグメントは、当社グループの構成単位のうち分離された財務情報が入手可能であり、取締役会が、経営資源の配分の決定及び業績を評価するために、定期的に検討を行う対象となっているものであります。当社グループは、主に食品加工機械を開発・製造・販売する食品加工機械製造販売事業とパン・菓子、天然酵母パン種の開発・製造・販売を行う食品製造販売事業を行っております。食品加工機械製造販売事業では、当社（日本、アジア）、レオンＵＳＡ（北米・南米）、レオンヨーロッパ（ヨーロッパ）が、各地域をそれぞれ担当しており、販売体制を基礎とした地域別の管理を行っております。また、㈱レオンアルミ（日本）は、アルミ鋳物部品の製造・販売を行っております。食品製造販売事業では、オレンジベーカリー（北米・南米）はパン・菓子の製造・販売、㈲ホシノ天然酵母パン種（日本）は天然酵母パン種の開発・製造・販売をそれぞれ行っており、事業別及び地域別の管理を行っております。したがって当社は、食品加工機械製造販売事業では、「日本」「北米・南米」「ヨーロッパ」「アジア」、食品製造販売事業では、「北米・南米」「日本」を報告セグメントとしております。 ２  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法報告されている事業セグメントの会計処理の方法は、「連結財務諸表作成のための基本となる重要な事項」における記載と同一であります。セグメント間の内部売上高及び振替高は市場実勢価格に基づいております。  ３  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額に関する情報前連結会計年度（自  2023年４月１日  至  2024年３月31日）（単位：千円） 食品加工機械製造販売事業日本北米・南米ヨーロッパアジア小計売上高       外部顧客への売上高11,828,0484,165,1564,445,7982,169,85022,608,853  セグメント間の内部売上高　又は振替高5,509,605211,410－－5,721,016計17,337,6544,376,5674,445,7982,169,85028,329,870セグメント利益4,306,820375,170308,954494,4335,485,379セグメント資産21,705,7133,180,6323,715,87629,89628,632,118セグメント負債5,867,2021,095,6851,335,006174,6508,472,544その他の項目       減価償却費302,41524,6527,639－334,707  支払利息11,208－－－11,208  特別損失－－－－－  (減損損失)(－)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額822,06218,9353,025－844,023   食品製造販売事業合計北米・南米日本小計売上高      外部顧客への売上高14,615,879478,70415,094,58437,703,437  セグメント間の内部売上高　又は振替高－24245,721,041計14,615,879478,72915,094,60843,424,478セグメント利益1,693,50845,9861,739,4947,224,874セグメント資産8,535,175698,3989,233,57437,865,692セグメント負債851,202164,7551,015,9589,488,503その他の項目      減価償却費474,86938,903513,772848,480  支払利息6,425816,50617,715  特別損失－－－－  (減損損失)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額1,085,11713,2601,098,3771,942,401 (注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国、カナダ、メキシコ(2) ヨーロッパ………………ドイツ、サウジアラビア、スペイン、イギリス、トルコ(3) アジア……………………台湾、中国、タイ、韓国、オーストラリア  当連結会計年度（自  2024年４月１日  至  2025年３月31日）（単位：千円） 食品加工機械製造販売事業日本北米・南米ヨーロッパアジア小計売上高       外部顧客への売上高11,536,5144,821,4134,618,1682,051,98923,028,084  セグメント間の内部売上高　又は振替高6,487,78479,73279－6,567,596計18,024,2984,901,1454,618,2472,051,98929,595,680セグメント利益4,380,598375,631390,383503,4135,650,026セグメント資産23,895,4544,665,9673,719,99924,57932,306,000セグメント負債6,286,5382,333,8781,405,894580,99310,607,304その他の項目       減価償却費384,34927,99020,921－433,261  支払利息11,847－－－11,847  特別損失104,634－－－104,634  (減損損失)(－)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額899,04216,74737,328－953,117   食品製造販売事業合計北米・南米日本小計売上高      外部顧客への売上高15,693,446492,89916,186,34639,214,430  セグメント間の内部売上高　又は振替高－52526,567,648計15,693,446492,95216,186,39945,782,079セグメント利益1,796,79868,1221,864,9207,514,947セグメント資産9,762,119714,45210,476,57142,782,572セグメント負債871,103131,7121,002,81511,610,119その他の項目      減価償却費576,99038,385615,3751,048,637  支払利息－515111,899  特別損失－－－104,634  (減損損失)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額297,39815,892313,2911,266,409 (注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国、カナダ、メキシコ(2) ヨーロッパ………………ドイツ、イスラエル、フランス、オーストリア、イギリス(3) アジア……………………台湾、中国、タイ、韓国、ベトナム  ４  報告セグメント合計額と連結財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項）（単位：千円）売上高前連結会計年度当連結会計年度報告セグメント計43,424,47845,782,079セグメント間取引消去△5,721,041△6,567,648連結財務諸表の売上高37,703,43739,214,430  （単位：千円）利益前連結会計年度当連結会計年度報告セグメント計7,224,8747,514,947セグメント間取引消去△187,2576,338本社一般管理費△2,154,104△2,223,132連結財務諸表の営業利益4,883,5125,298,153 （注）本社一般管理費は、当社の管理部門に係る費用であります。 （単位：千円）資産前連結会計年度当連結会計年度報告セグメント計37,865,69242,782,572セグメント間取引消去△5,312,513△5,580,793全社資産12,021,64112,040,622連結財務諸表の資産合計44,574,82049,242,402 （注）全社資産は、当社の管理部門に係る資産であります。 （単位：千円）負債前連結会計年度当連結会計年度報告セグメント計9,488,50311,610,119セグメント間取引消去△798,147△1,082,851連結財務諸表の負債合計8,690,35510,527,268  （単位：千円）その他の項目報告セグメント計調整額連結財務諸表計上額前連結会計年度当連結会計年度前連結会計年度当連結会計年度前連結会計年度当連結会計年度減価償却費848,4801,048,637418,576436,4451,267,0571,485,082支払利息17,71511,899△6,425－11,28911,899特別損失－104,634－－－104,634（減損損失）(－)(－)(－)(－)(－)(－)有形固定資産及び無形固定資産の増加額1,942,4011,266,409△29,72865,2491,912,6721,331,658 （注）有形固定資産及び無形固定資産の増加額の調整額は、当社の管理部門に係る設備投資額及びセグメント間取引　　　の消去であります。  【関連情報】前連結会計年度（自  2023年４月１日  至  2024年３月31日）１  製品及びサービスごとの情報（単位：千円） 食品加工機械製造販売事業食品製造販売事業合計外部顧客への売上高22,608,85315,094,58437,703,437  ２  地域ごとの情報(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計12,306,75318,781,0364,445,7982,169,85037,703,437 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国18,328,998千円が含まれております。 (2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,340,6345,888,015170,785－14,399,436 (注) 北米・南米セグメントは全額米国であります。 ３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 当連結会計年度（自  2024年４月１日  至  2025年３月31日）１  製品及びサービスごとの情報（単位：千円） 食品加工機械製造販売事業食品製造販売事業合計外部顧客への売上高23,028,08416,186,34639,214,430  ２  地域ごとの情報(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計12,029,41320,514,8604,618,1682,051,98939,214,430 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国19,771,243千円が含まれております。 (2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,755,8936,033,538186,757－14,976,189 (注) 北米・南米セグメントは全額米国であります。 ３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。  【報告セグメントごとの固定資産の減損損失に関する情報】該当事項はありません。 【報告セグメントごとののれんの償却額及び未償却残高に関する情報】該当事項はありません。 【報告セグメントごとの負ののれん発生益に関する情報】該当事項はありません。 
jpcrp_cor:DescriptionOfReportableSegmentsTextBlock	報告セグメントの概要 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	１  報告セグメントの概要当社グループの報告セグメントは、当社グループの構成単位のうち分離された財務情報が入手可能であり、取締役会が、経営資源の配分の決定及び業績を評価するために、定期的に検討を行う対象となっているものであります。当社グループは、主に食品加工機械を開発・製造・販売する食品加工機械製造販売事業とパン・菓子、天然酵母パン種の開発・製造・販売を行う食品製造販売事業を行っております。食品加工機械製造販売事業では、当社（日本、アジア）、レオンＵＳＡ（北米・南米）、レオンヨーロッパ（ヨーロッパ）が、各地域をそれぞれ担当しており、販売体制を基礎とした地域別の管理を行っております。また、㈱レオンアルミ（日本）は、アルミ鋳物部品の製造・販売を行っております。食品製造販売事業では、オレンジベーカリー（北米・南米）はパン・菓子の製造・販売、㈲ホシノ天然酵母パン種（日本）は天然酵母パン種の開発・製造・販売をそれぞれ行っており、事業別及び地域別の管理を行っております。したがって当社は、食品加工機械製造販売事業では、「日本」「北米・南米」「ヨーロッパ」「アジア」、食品製造販売事業では、「北米・南米」「日本」を報告セグメントとしております。 
jpcrp_cor:ExplanationOfMeasurementsOfSalesProfitLossAssetLiabilityAndOtherItemsForEachReportableSegmentTextBlock	報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	２  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法報告されている事業セグメントの会計処理の方法は、「連結財務諸表作成のための基本となる重要な事項」における記載と同一であります。セグメント間の内部売上高及び振替高は市場実勢価格に基づいております。 
jpcrp_cor:FootnotesRegardingSegmentInformationTableTextBlock	セグメント表の脚注 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国、カナダ、メキシコ(2) ヨーロッパ………………ドイツ、サウジアラビア、スペイン、イギリス、トルコ(3) アジア……………………台湾、中国、タイ、韓国、オーストラリア 
jpcrp_cor:FootnotesRegardingSegmentInformationTableTextBlock	セグメント表の脚注 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国、カナダ、メキシコ(2) ヨーロッパ………………ドイツ、イスラエル、フランス、オーストリア、イギリス(3) アジア……………………台湾、中国、タイ、韓国、ベトナム 
jpcrp_cor:DescriptionOfNatureAndAmountsOfDifferencesBetweenReportableSegmentsTotalAndFinancialStatementsTextBlock	報告セグメント合計額と財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項） [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	 ４  報告セグメント合計額と連結財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項）（単位：千円）売上高前連結会計年度当連結会計年度報告セグメント計43,424,47845,782,079セグメント間取引消去△5,721,041△6,567,648連結財務諸表の売上高37,703,43739,214,430  （単位：千円）利益前連結会計年度当連結会計年度報告セグメント計7,224,8747,514,947セグメント間取引消去△187,2576,338本社一般管理費△2,154,104△2,223,132連結財務諸表の営業利益4,883,5125,298,153 （注）本社一般管理費は、当社の管理部門に係る費用であります。 （単位：千円）資産前連結会計年度当連結会計年度報告セグメント計37,865,69242,782,572セグメント間取引消去△5,312,513△5,580,793全社資産12,021,64112,040,622連結財務諸表の資産合計44,574,82049,242,402 （注）全社資産は、当社の管理部門に係る資産であります。 （単位：千円）負債前連結会計年度当連結会計年度報告セグメント計9,488,50311,610,119セグメント間取引消去△798,147△1,082,851連結財務諸表の負債合計8,690,35510,527,268  （単位：千円）その他の項目報告セグメント計調整額連結財務諸表計上額前連結会計年度当連結会計年度前連結会計年度当連結会計年度前連結会計年度当連結会計年度減価償却費848,4801,048,637418,576436,4451,267,0571,485,082支払利息17,71511,899△6,425－11,28911,899特別損失－104,634－－－104,634（減損損失）(－)(－)(－)(－)(－)(－)有形固定資産及び無形固定資産の増加額1,942,4011,266,409△29,72865,2491,912,6721,331,658 （注）有形固定資産及び無形固定資産の増加額の調整額は、当社の管理部門に係る設備投資額及びセグメント間取引　　　の消去であります。 
jpcrp_cor:RevenuesFromExternalCustomersInformationForEachRegionTextBlock	売上高、地域ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計12,306,75318,781,0364,445,7982,169,85037,703,437 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国18,328,998千円が含まれております。 
jpcrp_cor:PropertyPlantAndEquipmentInformationForEachRegionTextBlock	有形固定資産、地域ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,340,6345,888,015170,785－14,399,436 (注) 北米・南米セグメントは全額米国であります。 
jpcrp_cor:InformationForEachOfMainCustomersTextBlock	主要な顧客ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 
jpcrp_cor:RevenuesFromExternalCustomersInformationForEachRegionTextBlock	売上高、地域ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計12,029,41320,514,8604,618,1682,051,98939,214,430 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国19,771,243千円が含まれております。 
jpcrp_cor:PropertyPlantAndEquipmentInformationForEachRegionTextBlock	有形固定資産、地域ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,755,8936,033,538186,757－14,976,189 (注) 北米・南米セグメントは全額米国であります。 
jpcrp_cor:InformationForEachOfMainCustomersTextBlock	主要な顧客ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 
jpcrp_cor:DescriptionOfFactorsWhichLedToRecognitionOfGainOnBargainPurchaseTextBlock	報告セグメントごとの負ののれん発生益を認識する要因となった事象の概要 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	【報告セグメントごとの負ののれん発生益に関する情報】該当事項はありません。 
jpcrp_cor:AnnexedDetailedScheduleOfPropertyPlantAndEquipmentEtcTextBlock	有形固定資産等明細表 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	【有形固定資産等明細表】 資産の種類当期首残高(千円)当期増加額(千円)当期減少額(千円)当期末残高(千円)当期末減価償却累計額又は償却累計額(千円)当期償却額(千円)差引当期末残高(千円)有形固定資産       　建物8,778,19795,13348,2508,825,0805,067,872197,9473,757,207　構築物623,96829,3100653,278488,64523,952164,632　機械及び装置3,371,870491,22893,1433,769,9552,824,801153,022945,153　車両運搬具156,85010,3546,671160,533147,2427,37713,290　工具、器具及び備品1,543,273104,165126,3771,521,0611,366,41064,514154,650　土地3,034,34822,873－3,057,222－－3,057,222　リース資産21,4331,062－22,4957,6594,56714,835　建設仮勘定3,590843,938813,76433,764－－33,764有形固定資産計17,533,5321,598,0661,088,20718,043,3919,902,633451,3818,140,757無形固定資産       　ソフトウエア2,544,87339,926386,3072,198,4911,707,563407,736490,928　その他262,964466,99743,918686,04377480685,269無形固定資産計2,807,838506,923430,2262,884,5341,708,337407,8171,176,197長期前払費用71,5815,2306,55070,26261,3623,1848,899    （注）１　当期増加額の主なものは次のとおりであります。　　　　　　機械及び装置（上河内工場　タレットパンチプレス）       241,023千円　　　　　  機械及び装置（上河内工場　マシニングセンタ）           124,038千円            機械及び装置（上河内工場　ベンディングマシン）  　　　  77,957千円            その他（ソフトウエア仮勘定）              　 　　　　　466,997千円          ２　当期減少額の主なものは次のとおりであります。            機械及び装置（上河内工場　ベンディングマシン）  　　　　30,650千円　　　　　　機械及び装置（上河内工場　マシニングセンタ）　　　　　　27,500千円            工具、器具及び備品（ホストコンピュータ）　　　　　      77,800千円            ソフトウエア（設計情報管理システム）　　　　　　　　　 150,468千円　　　　　　ソフトウエア（人事管理システム）              　 　　　 87,694千円   
