要素ID	項目名	コンテキストID	相対年度	連結・個別	期間・時点	ユニットID	単位	値
jpcrp_cor:MajorShareholdersTextBlock	大株主の状況 [テキストブロック]	FilingDateInstant	提出日時点	その他	時点	－	－	 (6) 【大株主の状況】2021年３月31日現在氏名又は名称住所所有株式数(千株)発行済株式(自己株式を除く。)の総数に対する所有株式数の割合(％)公益財団法人林レオロジー記念財団栃木県宇都宮市野沢町２－３3,03011.3ラム商事有限会社栃木県宇都宮市野沢町３－４1,7036.4日本マスタートラスト信託銀行株式会社（信託口）東京都港区浜松町２丁目１１－３1,6546.2レオン自動機取引先持株会栃木県宇都宮市野沢町２－３1,5595.8株式会社足利銀行栃木県宇都宮市桜４丁目１－２５1,2604.7SSBTC CLIENT OMNIBUS ACCOUNT（常任代理人　香港上海銀行東京支店）ONE LINCOLN STREET, BOSTON MA USA 02111（東京都中央区日本橋３丁目１１－１）1,1304.2レオン自動機従業員持株会栃木県宇都宮市野沢町２－３7562.8JP MORGAN CHASE BANK 38068425 BANK STREET, CANARY WHARF, LONDON, E14 5JP, UNITED KINGDOM6832.5株式会社栃木銀行栃木県宇都宮市西２丁目１－１８6802.5NORTHERN TRUST CO. (AVFC) SUB A/C USL NON-TREATY（常任代理人　香港上海銀行東京支店）50 BANK STREET CANARY WHARF LONDON E14 5NT, UK（東京都中央区日本橋３丁目１１－１）6412.4計―13,10148.9  (注)１　当社は、自己株式1,593,686株を保有しておりますが、上記大株主から除いております。２　2021年５月20日付で公衆の縦覧に供されている大量保有報告書（変更報告書）において、シュローダー・インベストメント・マネジメント株式会社及びその共同保有者であるシュローダー・インベストメント・マネージメント・リミテッドが2021年５月14日現在で以下の株式を所有している旨が記載されているものの、当社としては2021年３月31日時点における実質所有株式数の確認ができませんので、上記大株主の状況には含めておりません。なお、大量保有報告書（変更報告書）の内容は以下のとおりであります。氏名又は名称住所保有株券等の数（千株）株券等保有割合（％）シュローダー・インベストメント・マネジメント株式会社東京都千代田区丸の内１丁目８－３3011.06シュローダー・インベストメント・マネージメント・リミテッド英国　ＥＣ２Ｙ５ＡＵ　ロンドン　ロンドン・ウォール・プレイス１1,4435.08  
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No1MajorShareholdersMember	当期末	その他	時点	－	－	公益財団法人林レオロジー記念財団
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No1MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No2MajorShareholdersMember	当期末	その他	時点	－	－	ラム商事有限会社
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No2MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町３－４
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No3MajorShareholdersMember	当期末	その他	時点	－	－	日本マスタートラスト信託銀行株式会社（信託口）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No3MajorShareholdersMember	当期末	その他	時点	－	－	東京都港区浜松町２丁目１１－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No4MajorShareholdersMember	当期末	その他	時点	－	－	レオン自動機取引先持株会
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No4MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No5MajorShareholdersMember	当期末	その他	時点	－	－	株式会社足利銀行
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No5MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市桜４丁目１－２５
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No6MajorShareholdersMember	当期末	その他	時点	－	－	SSBTC CLIENT OMNIBUS ACCOUNT（常任代理人　香港上海銀行東京支店）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No6MajorShareholdersMember	当期末	その他	時点	－	－	ONE LINCOLN STREET, BOSTON MA USA 02111（東京都中央区日本橋３丁目１１－１）
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No7MajorShareholdersMember	当期末	その他	時点	－	－	レオン自動機従業員持株会
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No7MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No8MajorShareholdersMember	当期末	その他	時点	－	－	JP MORGAN CHASE BANK 380684
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No8MajorShareholdersMember	当期末	その他	時点	－	－	25 BANK STREET, CANARY WHARF, LONDON, E14 5JP, UNITED KINGDOM
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No9MajorShareholdersMember	当期末	その他	時点	－	－	株式会社栃木銀行
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No9MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市西２丁目１－１８
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No10MajorShareholdersMember	当期末	その他	時点	－	－	NORTHERN TRUST CO. (AVFC) SUB A/C USL NON-TREATY（常任代理人　香港上海銀行東京支店）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No10MajorShareholdersMember	当期末	その他	時点	－	－	50 BANK STREET CANARY WHARF LONDON E14 5NT, UK（東京都中央区日本橋３丁目１１－１）
jpcrp_cor:ResearchAndDevelopmentExpensesIncludedInGeneralAndAdministrativeExpensesAndManufacturingCostForCurrentPeriodTextBlock	一般管理費及び当期製造費用に含まれる研究開発費 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	※２  一般管理費および当期製造費用に含まれる研究開発費の総額は、次のとおりであります。 前連結会計年度(自  2019年４月１日  至  2020年３月31日)当連結会計年度(自  2020年４月１日  至  2021年３月31日)　　一般管理費738,327千円545,190千円 
jpcrp_cor:NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	セグメント情報等、連結財務諸表 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(セグメント情報等)【セグメント情報】１  報告セグメントの概要当社グループの報告セグメントは、当社グループの構成単位のうち分離された財務情報が入手可能であり、取締役会が、経営資源の配分の決定および業績を評価するために、定期的に検討を行う対象となっているものであります。当社グループは、主に食品加工機械を開発・製造・販売する食品加工機械製造販売事業とパン・菓子、天然酵母パン種の開発・製造・販売を行う食品製造販売事業を行っております。食品加工機械製造販売事業では、当社(日本、アジア)、レオンＵＳＡ(北米・南米)、レオンヨーロッパ(ヨーロッパ)が、各地域をそれぞれ担当しており、販売体制を基礎とした地域別の管理を行っております。また、㈱レオンアルミ(日本)は、アルミ鋳物部品の製造・販売を行っております。食品製造販売事業では、オレンジベーカリー(北米・南米)はパン・菓子の製造・販売、㈲ホシノ天然酵母パン種(日本)は天然酵母パン種の開発・製造・販売をそれぞれ行っており、事業別および地域別の管理を行っております。したがって当社は、食品加工機械製造販売事業では、「日本」「北米・南米」「ヨーロッパ」「アジア」、食品製造販売事業では、「北米・南米」「日本」を報告セグメントとしております。　２  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法報告されている事業セグメントの会計処理の方法は、「連結財務諸表作成のための基本となる重要な事項」における記載と同一であります。セグメント間の内部売上高および振替高は市場実勢価格に基づいております。 ３  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額に関する情報前連結会計年度（自  2019年４月１日  至  2020年３月31日）（単位：千円） 食品加工機械製造販売事業日本北米・南米ヨーロッパアジア小計売上高       外部顧客への売上高10,858,3892,231,6893,322,1053,552,68619,964,870  セグメント間の内部売上高　又は振替高3,980,27574,428144－4,054,848計14,838,6642,306,1183,322,2503,552,68624,019,719セグメント利益2,705,45679,206270,9061,247,6574,303,227セグメント資産21,818,5401,853,8242,788,54046,54626,507,451セグメント負債4,881,766523,9131,106,455191,0706,703,205その他の項目       減価償却費326,41518,0319,495－353,942  支払利息6,820－－－6,820  特別損失136,677－－－136,677  (減損損失)(－)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額189,8252,71717,203－209,746    食品製造販売事業合計北米・南米日本小計売上高      外部顧客への売上高6,471,702460,3416,932,04326,896,914  セグメント間の内部売上高　又は振替高－47474,054,896計6,471,702460,3886,932,09130,951,810セグメント利益369,28264,629433,9124,737,139セグメント資産5,405,849902,0376,307,88732,815,338セグメント負債691,455352,8711,044,3277,747,532その他の項目      減価償却費400,04240,941440,983794,926  支払利息12,18219912,38219,202  特別損失－－－136,677  (減損損失)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額188,9107,046195,957405,703 (注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国、カナダ、(2) ヨーロッパ………………ドイツ、スペイン、フランス、ロシア、イギリス(3) アジア……………………中国、韓国、台湾、オーストラリア、タイ、香港、フィリピン  当連結会計年度（自  2020年４月１日  至  2021年３月31日）（単位：千円） 食品加工機械製造販売事業日本北米・南米ヨーロッパアジア小計売上高       外部顧客への売上高9,033,0941,591,1303,176,3742,277,60516,078,204  セグメント間の内部売上高　又は振替高2,744,14670,939－－2,815,085計11,777,2401,662,0693,176,3742,277,60518,893,289セグメント利益1,949,06563,935317,868733,3853,064,255セグメント資産23,012,2002,084,2783,122,707142,59528,361,781セグメント負債4,953,356768,3381,163,242427,3277,312,266その他の項目       減価償却費84,02916,8159,846－110,691  支払利息10,744－－－10,744  特別損失336,427－－－336,427  (減損損失)(228,577)(－)(－)(－)(228,577)  有形固定資産及び  無形固定資産の増加額120,2833,6274,288－128,198    食品製造販売事業合計北米・南米日本小計売上高      外部顧客への売上高5,741,645461,0966,202,74122,280,945  セグメント間の内部売上高　又は振替高－70702,815,156計5,741,645461,1676,202,81225,096,101セグメント利益103,65779,837183,4943,247,750セグメント資産5,569,880822,6016,392,48234,754,263セグメント負債807,604311,9761,119,5808,431,847その他の項目      減価償却費372,44738,983411,431522,122  支払利息5,7661675,93416,678  特別損失－－－336,427  (減損損失)(－)(－)(－)(228,577)  有形固定資産及び  無形固定資産の増加額123,80710,628134,436262,635 (注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国(2) ヨーロッパ………………ドイツ、スペイン、フランス、ロシア、オマーン(3) アジア……………………中国、韓国、台湾  ４  報告セグメント合計額と連結財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項）（単位：千円）売上高前連結会計年度当連結会計年度報告セグメント計30,951,81025,096,101セグメント間取引消去△4,054,896△2,815,156連結財務諸表の売上高26,896,91422,280,945  （単位：千円）利益前連結会計年度当連結会計年度報告セグメント計4,737,1393,247,750セグメント間取引消去△76,47986,996本社一般管理費△1,773,112△1,930,656連結財務諸表の営業利益2,887,5481,404,090 （注）本社一般管理費は、当社の管理部門に係る費用であります。 （単位：千円）資産前連結会計年度当連結会計年度報告セグメント計32,815,33834,754,263セグメント間取引消去△5,099,383△5,142,003全社資産3,911,5634,512,569連結財務諸表の資産合計31,627,51834,124,830 （注）全社資産は、当社の管理部門に係る資産であります。 （単位：千円）負債前連結会計年度当連結会計年度報告セグメント計7,747,5328,431,847セグメント間取引消去△938,012△939,609連結財務諸表の負債合計6,809,5197,492,237  （単位：千円）その他の項目報告セグメント計調整額連結財務諸表計上額前連結会計年度当連結会計年度前連結会計年度当連結会計年度前連結会計年度当連結会計年度減価償却費794,926522,122225,427590,1501,020,3541,112,272支払利息19,20216,678△2,636△62816,56616,050特別損失136,677336,427－－136,677336,427（減損損失）(－)(228,577)(－)(－)(－)(228,577)有形固定資産及び無形固定資産の増加額405,703262,635251,7114,080,982657,4144,343,617 （注）有形固定資産及び無形固定資産の増加額の調整額は、当社の管理部門に係る設備投資額であります。 ５  報告セグメントの変更に関する事項会計方針の変更に記載の通り、当連結会計年度の期首から収益認識会計基準等を適用し、収益認識に関する会計処理方法を変更したため、事業セグメントの利益または損失の測定方法を同様に変更しております。当該変更により従来の方法に比べて、当連結会計年度の食品加工機械製造販売事業における「日本」の売上高が176,927千円増加、セグメント利益が92,495千円増加し、同事業における「北米・南米」の売上高が8,209千円増加、セグメント利益が7,782千円増加しております。 【関連情報】前連結会計年度（自  2019年４月１日  至  2020年３月31日）１  製品及びサービスごとの情報（単位：千円） 食品加工機械製造販売事業食品製造販売事業合計外部顧客への売上高19,964,8706,932,04326,896,914  ２  地域ごとの情報(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計11,318,7308,703,3923,322,1053,552,68626,896,914 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国 8,435,535千円が含まれております。 (2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,443,9644,206,369140,010－13,790,345 (注) 北米・南米セグメントは全額米国であります。 ３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 当連結会計年度（自  2020年４月１日  至  2021年３月31日）１  製品及びサービスごとの情報（単位：千円） 食品加工機械製造販売事業食品製造販売事業合計外部顧客への売上高16,078,2046,202,74122,280,945  ２  地域ごとの情報(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,494,1917,332,7753,176,3742,277,60522,280,945 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国7,121,090千円が含まれております。 (2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,009,4214,004,151146,021－13,159,594 (注) 北米・南米セグメントは全額米国であります。 ３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。  【報告セグメントごとの固定資産の減損損失に関する情報】前連結会計年度（自  2019年４月１日  至  2020年３月31日）該当事項はありません。 当連結会計年度（自  2020年４月１日  至  2021年３月31日）（単位：千円） 食品加工機械製造販売事業日本北米・南米ヨーロッパアジア小計減損損失228,577－－－228,577   食品製造販売事業合計調整額連結財務諸表計上額北米・南米日本小計減損損失－－－228,577－228,577  【報告セグメントごとののれんの償却額及び未償却残高に関する情報】　該当事項はありません。 【報告セグメントごとの負ののれん発生益に関する情報】　該当事項はありません。 
jpcrp_cor:DescriptionOfReportableSegmentsTextBlock	報告セグメントの概要 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	１  報告セグメントの概要当社グループの報告セグメントは、当社グループの構成単位のうち分離された財務情報が入手可能であり、取締役会が、経営資源の配分の決定および業績を評価するために、定期的に検討を行う対象となっているものであります。当社グループは、主に食品加工機械を開発・製造・販売する食品加工機械製造販売事業とパン・菓子、天然酵母パン種の開発・製造・販売を行う食品製造販売事業を行っております。食品加工機械製造販売事業では、当社(日本、アジア)、レオンＵＳＡ(北米・南米)、レオンヨーロッパ(ヨーロッパ)が、各地域をそれぞれ担当しており、販売体制を基礎とした地域別の管理を行っております。また、㈱レオンアルミ(日本)は、アルミ鋳物部品の製造・販売を行っております。食品製造販売事業では、オレンジベーカリー(北米・南米)はパン・菓子の製造・販売、㈲ホシノ天然酵母パン種(日本)は天然酵母パン種の開発・製造・販売をそれぞれ行っており、事業別および地域別の管理を行っております。したがって当社は、食品加工機械製造販売事業では、「日本」「北米・南米」「ヨーロッパ」「アジア」、食品製造販売事業では、「北米・南米」「日本」を報告セグメントとしております。　
jpcrp_cor:ExplanationOfMeasurementsOfSalesProfitLossAssetLiabilityAndOtherItemsForEachReportableSegmentTextBlock	報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	２  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法報告されている事業セグメントの会計処理の方法は、「連結財務諸表作成のための基本となる重要な事項」における記載と同一であります。セグメント間の内部売上高および振替高は市場実勢価格に基づいております。 
jpcrp_cor:FootnotesRegardingSegmentInformationTableTextBlock	セグメント表の脚注 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国、カナダ、(2) ヨーロッパ………………ドイツ、スペイン、フランス、ロシア、イギリス(3) アジア……………………中国、韓国、台湾、オーストラリア、タイ、香港、フィリピン 
jpcrp_cor:FootnotesRegardingSegmentInformationTableTextBlock	セグメント表の脚注 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国(2) ヨーロッパ………………ドイツ、スペイン、フランス、ロシア、オマーン(3) アジア……………………中国、韓国、台湾 
jpcrp_cor:DescriptionOfNatureAndAmountsOfDifferencesBetweenReportableSegmentsTotalAndFinancialStatementsTextBlock	報告セグメント合計額と財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項） [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	 ４  報告セグメント合計額と連結財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項）（単位：千円）売上高前連結会計年度当連結会計年度報告セグメント計30,951,81025,096,101セグメント間取引消去△4,054,896△2,815,156連結財務諸表の売上高26,896,91422,280,945  （単位：千円）利益前連結会計年度当連結会計年度報告セグメント計4,737,1393,247,750セグメント間取引消去△76,47986,996本社一般管理費△1,773,112△1,930,656連結財務諸表の営業利益2,887,5481,404,090 （注）本社一般管理費は、当社の管理部門に係る費用であります。 （単位：千円）資産前連結会計年度当連結会計年度報告セグメント計32,815,33834,754,263セグメント間取引消去△5,099,383△5,142,003全社資産3,911,5634,512,569連結財務諸表の資産合計31,627,51834,124,830 （注）全社資産は、当社の管理部門に係る資産であります。 （単位：千円）負債前連結会計年度当連結会計年度報告セグメント計7,747,5328,431,847セグメント間取引消去△938,012△939,609連結財務諸表の負債合計6,809,5197,492,237  （単位：千円）その他の項目報告セグメント計調整額連結財務諸表計上額前連結会計年度当連結会計年度前連結会計年度当連結会計年度前連結会計年度当連結会計年度減価償却費794,926522,122225,427590,1501,020,3541,112,272支払利息19,20216,678△2,636△62816,56616,050特別損失136,677336,427－－136,677336,427（減損損失）(－)(228,577)(－)(－)(－)(228,577)有形固定資産及び無形固定資産の増加額405,703262,635251,7114,080,982657,4144,343,617 （注）有形固定資産及び無形固定資産の増加額の調整額は、当社の管理部門に係る設備投資額であります。 ５  報告セグメントの変更に関する事項会計方針の変更に記載の通り、当連結会計年度の期首から収益認識会計基準等を適用し、収益認識に関する会計処理方法を変更したため、事業セグメントの利益または損失の測定方法を同様に変更しております。当該変更により従来の方法に比べて、当連結会計年度の食品加工機械製造販売事業における「日本」の売上高が176,927千円増加、セグメント利益が92,495千円増加し、同事業における「北米・南米」の売上高が8,209千円増加、セグメント利益が7,782千円増加しております。 
jpcrp_cor:RevenuesFromExternalCustomersInformationForEachRegionTextBlock	売上高、地域ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計11,318,7308,703,3923,322,1053,552,68626,896,914 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国 8,435,535千円が含まれております。 
jpcrp_cor:PropertyPlantAndEquipmentInformationForEachRegionTextBlock	有形固定資産、地域ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,443,9644,206,369140,010－13,790,345 (注) 北米・南米セグメントは全額米国であります。 
jpcrp_cor:InformationForEachOfMainCustomersTextBlock	主要な顧客ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 
jpcrp_cor:RevenuesFromExternalCustomersInformationForEachRegionTextBlock	売上高、地域ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,494,1917,332,7753,176,3742,277,60522,280,945 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国7,121,090千円が含まれております。 
jpcrp_cor:PropertyPlantAndEquipmentInformationForEachRegionTextBlock	有形固定資産、地域ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,009,4214,004,151146,021－13,159,594 (注) 北米・南米セグメントは全額米国であります。
jpcrp_cor:InformationForEachOfMainCustomersTextBlock	主要な顧客ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	 ３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 
jpcrp_cor:DescriptionOfFactorsWhichLedToRecognitionOfGainOnBargainPurchaseTextBlock	報告セグメントごとの負ののれん発生益を認識する要因となった事象の概要 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	【報告セグメントごとの負ののれん発生益に関する情報】　該当事項はありません。 
jpcrp_cor:AnnexedDetailedScheduleOfPropertyPlantAndEquipmentEtcTextBlock	有形固定資産等明細表 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	【有形固定資産等明細表】 資産の種類当期首残高(千円)当期増加額(千円)当期減少額(千円)当期末残高(千円)当期末減価償却累計額又は償却累計額(千円)当期償却額(千円)差引当期末残高(千円)有形固定資産       　建物7,790,6632,502,5711,308,3718,984,8634,646,920208,9424,337,942　構築物560,954－42,393518,561435,96112,00282,599　機械及び装置3,235,68262,00489,7893,207,8972,600,910143,667606,987　車両運搬具155,397－－155,397145,5037,5209,894　工具、器具及び備品1,602,74994,867194,8381,502,7781,385,012116,262117,766　土地3,929,887－639,791(228,577)3,290,095－－3,290,095　リース資産43,332－－43,33240,8396,0332,492　建設仮勘定1,734,880810,4152,541,5443,751－－3,751有形固定資産計19,053,5463,469,8584,816,728(228,577)17,706,6769,255,147494,4298,451,528無形固定資産       　ソフトウエア558,8801,538,409－2,097,289677,248213,4831,420,040　ソフトウエア仮勘定1,358,155300,6581,658,814－－－－　その他7,555－－7,555450807,104無形固定資産計1,924,5911,839,0671,658,8142,104,844677,699213,5641,427,145長期前払費用67,5102,270－69,78058,9175,01010,862 　（注）１ 当期増加額の主なものは次のとおりであります。建物（事務所）          　　　　　　1,838,544千円ソフトウエア（基幹システム等）　　　1,538,409千円建物（電気設備）　　　　　　　　　　　296,155千円建物（冷暖房設備）　　　　　　　　　　189,388千円建物（給排水設備）　　　　　　　　　　130,489千円 ２ 当期減少額の主なものは次のとおりであります。土地（事務所用地）　　　　　　　　　　409,935千円建物（事務所）　　　　　　　　　　　　760,659千円 ３ 当期減少額のうち（ ）は内数で減損損失の金額であります。 
