要素ID	項目名	コンテキストID	相対年度	連結・個別	期間・時点	ユニットID	単位	値
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No1MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No2MajorShareholdersMember	当期末	その他	時点	－	－	日本マスタートラスト信託銀行株式会社（信託口）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No2MajorShareholdersMember	当期末	その他	時点	－	－	東京都港区浜松町２丁目１１－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No3MajorShareholdersMember	当期末	その他	時点	－	－	ラム商事有限会社
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No3MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町３－４
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No4MajorShareholdersMember	当期末	その他	時点	－	－	レオン自動機取引先持株会
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No4MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No5MajorShareholdersMember	当期末	その他	時点	－	－	株式会社足利銀行
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No5MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市桜４丁目１－２５
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No6MajorShareholdersMember	当期末	その他	時点	－	－	SSBTC CLIENT OMNIBUS ACCOUNT（常任代理人　香港上海銀行東京支店）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No6MajorShareholdersMember	当期末	その他	時点	－	－	ONE LINCOLN STREET, BOSTON MA USA 02111（東京都中央区日本橋３丁目１１－１）
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No7MajorShareholdersMember	当期末	その他	時点	－	－	レオン自動機従業員持株会
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No7MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市野沢町２－３
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No8MajorShareholdersMember	当期末	その他	時点	－	－	JP MORGAN CHASE BANK 380684
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No8MajorShareholdersMember	当期末	その他	時点	－	－	25 BANK STREET, CANARY WHARF, LONDON, E14 5JP, UNITED KINGDOM
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No9MajorShareholdersMember	当期末	その他	時点	－	－	株式会社栃木銀行
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No9MajorShareholdersMember	当期末	その他	時点	－	－	栃木県宇都宮市西２丁目１－１８
jpcrp_cor:NameMajorShareholders	氏名又は名称、大株主の状況	CurrentYearInstant_No10MajorShareholdersMember	当期末	その他	時点	－	－	株式会社日本カストディ銀行（信託口）
jpcrp_cor:AddressMajorShareholders	住所、大株主の状況	CurrentYearInstant_No10MajorShareholdersMember	当期末	その他	時点	－	－	東京都中央区晴海１丁目８－１２
jpcrp_cor:NotesRegardingAmountOfRevenueFromContractsWithCustomersTextBlock	顧客との契約から生じる収益の金額の注記 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	※１　顧客との契約から生じる収益売上高については、顧客との契約から生じる収益及びそれ以外の収益を区分して記載しておりません。顧客との契約から生じる収益の金額は、連結財務諸表「注記事項（収益認識関係）　１．顧客との契約から生じる収益を分解した情報」に記載しております。 
jpcrp_cor:ResearchAndDevelopmentExpensesIncludedInGeneralAndAdministrativeExpensesAndManufacturingCostForCurrentPeriodTextBlock	一般管理費及び当期製造費用に含まれる研究開発費 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	※３  一般管理費及び当期製造費用に含まれる研究開発費の総額は、次のとおりであります。 前連結会計年度(自  2020年４月１日  至  2021年３月31日)当連結会計年度(自  2021年４月１日  至  2022年３月31日)　　一般管理費545,190千円535,275千円  
jpcrp_cor:NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	セグメント情報等、連結財務諸表 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(セグメント情報等)【セグメント情報】１  報告セグメントの概要当社グループの報告セグメントは、当社グループの構成単位のうち分離された財務情報が入手可能であり、取締役会が、経営資源の配分の決定及び業績を評価するために、定期的に検討を行う対象となっているものであります。当社グループは、主に食品加工機械を開発・製造・販売する食品加工機械製造販売事業とパン・菓子、天然酵母パン種の開発・製造・販売を行う食品製造販売事業を行っております。食品加工機械製造販売事業では、当社(日本、アジア)、レオンＵＳＡ(北米・南米)、レオンヨーロッパ(ヨーロッパ)が、各地域をそれぞれ担当しており、販売体制を基礎とした地域別の管理を行っております。また、㈱レオンアルミ(日本)は、アルミ鋳物部品の製造・販売を行っております。食品製造販売事業では、オレンジベーカリー(北米・南米)はパン・菓子の製造・販売、㈲ホシノ天然酵母パン種(日本)は天然酵母パン種の開発・製造・販売をそれぞれ行っており、事業別及び地域別の管理を行っております。したがって当社は、食品加工機械製造販売事業では、「日本」「北米・南米」「ヨーロッパ」「アジア」、食品製造販売事業では、「北米・南米」「日本」を報告セグメントとしております。 ２  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法報告されている事業セグメントの会計処理の方法は、「連結財務諸表作成のための基本となる重要な事項」における記載と同一であります。セグメント間の内部売上高及び振替高は市場実勢価格に基づいております。  ３  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額に関する情報前連結会計年度（自  2020年４月１日  至  2021年３月31日）（単位：千円） 食品加工機械製造販売事業日本北米・南米ヨーロッパアジア小計売上高       外部顧客への売上高9,033,0941,591,1303,176,3742,277,60516,078,204  セグメント間の内部売上高　又は振替高2,744,14670,939－－2,815,085計11,777,2401,662,0693,176,3742,277,60518,893,289セグメント利益1,949,06563,935317,868733,3853,064,255セグメント資産23,012,2002,084,2783,122,707142,59528,361,781セグメント負債4,953,356768,3381,163,242427,3277,312,266その他の項目       減価償却費84,02916,8159,846－110,691  支払利息10,744－－－10,744  特別損失336,427－－－336,427  (減損損失)(228,577)(－)(－)(－)(228,577)  有形固定資産及び  無形固定資産の増加額120,2833,6274,288－128,198   食品製造販売事業合計北米・南米日本小計売上高      外部顧客への売上高5,741,645461,0966,202,74122,280,945  セグメント間の内部売上高　又は振替高－70702,815,156計5,741,645461,1676,202,81225,096,101セグメント利益103,65779,837183,4943,247,750セグメント資産5,569,880822,6016,392,48234,754,263セグメント負債807,604311,9761,119,5808,431,847その他の項目      減価償却費372,44738,983411,431522,122  支払利息5,7661675,93416,678  特別損失－－－336,427  (減損損失)(－)(－)(－)(228,577)  有形固定資産及び  無形固定資産の増加額123,80710,628134,436262,635 (注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国(2) ヨーロッパ………………ドイツ、スペイン、フランス、ロシア、オマーン(3) アジア……………………中国、韓国、台湾  当連結会計年度（自  2021年４月１日  至  2022年３月31日）（単位：千円） 食品加工機械製造販売事業日本北米・南米ヨーロッパアジア小計売上高       外部顧客への売上高9,260,1572,494,9643,457,4512,516,22517,728,798  セグメント間の内部売上高　又は振替高3,872,14837,468－－3,909,617計13,132,3062,532,4323,457,4512,516,22521,638,415セグメント利益又は損失（△）2,326,050165,702343,103719,8193,554,674セグメント資産21,951,7592,669,5853,360,40749,51928,031,272セグメント負債5,478,5191,131,6911,267,225250,5208,127,956その他の項目       減価償却費295,84616,9869,248－322,082  支払利息11,477－－－11,477  特別損失80,258－－－80,258  (減損損失)(－)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額28,6367,497273－36,408   食品製造販売事業合計北米・南米日本小計売上高      外部顧客への売上高8,381,224474,9828,856,20726,585,005  セグメント間の内部売上高　又は振替高－45453,909,662計8,381,224475,0288,856,25230,494,668セグメント利益又は損失（△）△553,83671,679△482,1563,072,518セグメント資産5,807,877764,5786,572,45534,603,727セグメント負債1,037,133295,1541,332,2879,460,244その他の項目      減価償却費354,22538,683392,908714,990  支払利息3,1871383,32514,802  特別損失－－－80,258  (減損損失)(－)(－)(－)(－)  有形固定資産及び  無形固定資産の増加額88,75913,656102,415138,823 (注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国(2) ヨーロッパ………………ドイツ、イギリス、フランス、イタリア、ロシア(3) アジア……………………中国、韓国、台湾、タイ、香港、シンガポール  ４  報告セグメント合計額と連結財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項）（単位：千円）売上高前連結会計年度当連結会計年度報告セグメント計25,096,10130,494,668セグメント間取引消去△2,815,156△3,909,662連結財務諸表の売上高22,280,94526,585,005  （単位：千円）利益前連結会計年度当連結会計年度報告セグメント計3,247,7503,072,518セグメント間取引消去86,996△165,790本社一般管理費△1,930,656△1,807,301連結財務諸表の営業利益1,404,0901,099,426 （注）本社一般管理費は、当社の管理部門に係る費用であります。 （単位：千円）資産前連結会計年度当連結会計年度報告セグメント計34,754,26334,603,727セグメント間取引消去△5,142,003△5,384,477全社資産4,512,5697,432,683連結財務諸表の資産合計34,124,83036,651,934 （注）全社資産は、当社の管理部門に係る資産であります。 （単位：千円）負債前連結会計年度当連結会計年度報告セグメント計8,431,8479,460,244セグメント間取引消去△939,609△1,185,806連結財務諸表の負債合計7,492,2378,274,437  （単位：千円）その他の項目報告セグメント計調整額連結財務諸表計上額前連結会計年度当連結会計年度前連結会計年度当連結会計年度前連結会計年度当連結会計年度減価償却費522,122714,990590,150409,7881,112,2721,124,779支払利息16,67814,802△628△67616,05014,125特別損失336,42780,258－－336,42780,258（減損損失）(228,577)(－)(－)(－)(228,577)(－)有形固定資産及び無形固定資産の増加額262,635138,8234,080,982175,6724,343,617314,496 （注）有形固定資産及び無形固定資産の増加額の調整額は、当社の管理部門に係る設備投資額であります。  【関連情報】前連結会計年度（自  2020年４月１日  至  2021年３月31日）１  製品及びサービスごとの情報（単位：千円） 食品加工機械製造販売事業食品製造販売事業合計外部顧客への売上高16,078,2046,202,74122,280,945  ２  地域ごとの情報(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,494,1917,332,7753,176,3742,277,60522,280,945 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国7,121,090千円が含まれております。 (2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,009,4214,004,151146,021－13,159,594 (注) 北米・南米セグメントは全額米国であります。 ３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 当連結会計年度（自  2021年４月１日  至  2022年３月31日）１  製品及びサービスごとの情報（単位：千円） 食品加工機械製造販売事業食品製造販売事業合計外部顧客への売上高17,728,7988,856,20726,585,005  ２  地域ごとの情報(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,735,14010,876,1883,457,4512,516,22526,585,005 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国10,598,839千円が含まれております。 (2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,474,3424,343,634145,044－12,963,021 (注) 北米・南米セグメントは全額米国であります。 ３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。  【報告セグメントごとの固定資産の減損損失に関する情報】前連結会計年度（自  2020年４月１日  至  2021年３月31日）（単位：千円） 食品加工機械製造販売事業日本北米・南米ヨーロッパアジア小計減損損失228,577－－－228,577   食品製造販売事業合計調整額連結財務諸表計上額北米・南米日本小計減損損失－－－228,577－228,577  当連結会計年度（自  2021年４月１日  至  2022年３月31日）該当事項はありません。 【報告セグメントごとののれんの償却額及び未償却残高に関する情報】該当事項はありません。 【報告セグメントごとの負ののれん発生益に関する情報】該当事項はありません。 
jpcrp_cor:DescriptionOfReportableSegmentsTextBlock	報告セグメントの概要 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	１  報告セグメントの概要当社グループの報告セグメントは、当社グループの構成単位のうち分離された財務情報が入手可能であり、取締役会が、経営資源の配分の決定及び業績を評価するために、定期的に検討を行う対象となっているものであります。当社グループは、主に食品加工機械を開発・製造・販売する食品加工機械製造販売事業とパン・菓子、天然酵母パン種の開発・製造・販売を行う食品製造販売事業を行っております。食品加工機械製造販売事業では、当社(日本、アジア)、レオンＵＳＡ(北米・南米)、レオンヨーロッパ(ヨーロッパ)が、各地域をそれぞれ担当しており、販売体制を基礎とした地域別の管理を行っております。また、㈱レオンアルミ(日本)は、アルミ鋳物部品の製造・販売を行っております。食品製造販売事業では、オレンジベーカリー(北米・南米)はパン・菓子の製造・販売、㈲ホシノ天然酵母パン種(日本)は天然酵母パン種の開発・製造・販売をそれぞれ行っており、事業別及び地域別の管理を行っております。したがって当社は、食品加工機械製造販売事業では、「日本」「北米・南米」「ヨーロッパ」「アジア」、食品製造販売事業では、「北米・南米」「日本」を報告セグメントとしております。 
jpcrp_cor:ExplanationOfMeasurementsOfSalesProfitLossAssetLiabilityAndOtherItemsForEachReportableSegmentTextBlock	報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	２  報告セグメントごとの売上高、利益又は損失、資産、負債その他の項目の金額の算定方法報告されている事業セグメントの会計処理の方法は、「連結財務諸表作成のための基本となる重要な事項」における記載と同一であります。セグメント間の内部売上高及び振替高は市場実勢価格に基づいております。 
jpcrp_cor:FootnotesRegardingSegmentInformationTableTextBlock	セグメント表の脚注 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国(2) ヨーロッパ………………ドイツ、スペイン、フランス、ロシア、オマーン(3) アジア……………………中国、韓国、台湾 
jpcrp_cor:FootnotesRegardingSegmentInformationTableTextBlock	セグメント表の脚注 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(注) 各区分に属する主な国又は地域(1) 北米・南米………………アメリカ合衆国(2) ヨーロッパ………………ドイツ、イギリス、フランス、イタリア、ロシア(3) アジア……………………中国、韓国、台湾、タイ、香港、シンガポール 
jpcrp_cor:DescriptionOfNatureAndAmountsOfDifferencesBetweenReportableSegmentsTotalAndFinancialStatementsTextBlock	報告セグメント合計額と財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項） [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	 ４  報告セグメント合計額と連結財務諸表計上額との差額及び当該差額の主な内容（差異調整に関する事項）（単位：千円）売上高前連結会計年度当連結会計年度報告セグメント計25,096,10130,494,668セグメント間取引消去△2,815,156△3,909,662連結財務諸表の売上高22,280,94526,585,005  （単位：千円）利益前連結会計年度当連結会計年度報告セグメント計3,247,7503,072,518セグメント間取引消去86,996△165,790本社一般管理費△1,930,656△1,807,301連結財務諸表の営業利益1,404,0901,099,426 （注）本社一般管理費は、当社の管理部門に係る費用であります。 （単位：千円）資産前連結会計年度当連結会計年度報告セグメント計34,754,26334,603,727セグメント間取引消去△5,142,003△5,384,477全社資産4,512,5697,432,683連結財務諸表の資産合計34,124,83036,651,934 （注）全社資産は、当社の管理部門に係る資産であります。 （単位：千円）負債前連結会計年度当連結会計年度報告セグメント計8,431,8479,460,244セグメント間取引消去△939,609△1,185,806連結財務諸表の負債合計7,492,2378,274,437  （単位：千円）その他の項目報告セグメント計調整額連結財務諸表計上額前連結会計年度当連結会計年度前連結会計年度当連結会計年度前連結会計年度当連結会計年度減価償却費522,122714,990590,150409,7881,112,2721,124,779支払利息16,67814,802△628△67616,05014,125特別損失336,42780,258－－336,42780,258（減損損失）(228,577)(－)(－)(－)(228,577)(－)有形固定資産及び無形固定資産の増加額262,635138,8234,080,982175,6724,343,617314,496 （注）有形固定資産及び無形固定資産の増加額の調整額は、当社の管理部門に係る設備投資額であります。 
jpcrp_cor:RevenuesFromExternalCustomersInformationForEachRegionTextBlock	売上高、地域ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,494,1917,332,7753,176,3742,277,60522,280,945 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国7,121,090千円が含まれております。 
jpcrp_cor:PropertyPlantAndEquipmentInformationForEachRegionTextBlock	有形固定資産、地域ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	(2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,009,4214,004,151146,021－13,159,594 (注) 北米・南米セグメントは全額米国であります。 
jpcrp_cor:InformationForEachOfMainCustomersTextBlock	主要な顧客ごとの情報 [テキストブロック]	Prior1YearDuration	前期	その他	期間	－	－	３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 
jpcrp_cor:RevenuesFromExternalCustomersInformationForEachRegionTextBlock	売上高、地域ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(1) 売上高（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計9,735,14010,876,1883,457,4512,516,22526,585,005 (注) 売上高は顧客の所在地を基礎とし、国又は地域に分類しております。なお、北米・南米セグメントには米国10,598,839千円が含まれております。 
jpcrp_cor:PropertyPlantAndEquipmentInformationForEachRegionTextBlock	有形固定資産、地域ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	(2) 有形固定資産（単位：千円）日本北米・南米ヨーロッパアジア・オセアニア合計8,474,3424,343,634145,044－12,963,021 (注) 北米・南米セグメントは全額米国であります。
jpcrp_cor:InformationForEachOfMainCustomersTextBlock	主要な顧客ごとの情報 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	 ３  主要な顧客ごとの情報外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 
jpcrp_cor:DescriptionOfFactorsWhichLedToRecognitionOfGainOnBargainPurchaseTextBlock	報告セグメントごとの負ののれん発生益を認識する要因となった事象の概要 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	【報告セグメントごとの負ののれん発生益に関する情報】該当事項はありません。 
jpcrp_cor:AnnexedDetailedScheduleOfPropertyPlantAndEquipmentEtcTextBlock	有形固定資産等明細表 [テキストブロック]	CurrentYearDuration	当期	その他	期間	－	－	【有形固定資産等明細表】 資産の種類当期首残高(千円)当期増加額(千円)当期減少額(千円)当期末残高(千円)当期末減価償却累計額又は償却累計額(千円)当期償却額(千円)差引当期末残高(千円)有形固定資産       　建物8,984,86317,041276,6968,725,2074,589,392212,4614,135,815　構築物518,561118,48637,918599,129420,17320,872178,956　機械及び装置3,207,8973,90337,6633,174,1372,666,892100,352507,244　車両運搬具155,3971,6823,100153,979147,6805,2776,298　工具、器具及び備品1,502,77821,85016,4371,508,1921,431,08562,34577,107　土地3,290,09511,556267,3033,034,348－－3,034,348　リース資産43,332－－43,33242,7261,887605　建設仮勘定3,751170,902170,8173,836－－3,836有形固定資産計17,706,676345,422809,93617,242,1629,297,950403,1987,944,212無形固定資産       　ソフトウエア2,097,28922,548－2,119,8371,004,450327,2011,115,387　その他7,555106,01224,80288,7645318088,233無形固定資産計2,104,844128,56024,8022,208,6021,004,982327,2821,203,620長期前払費用69,7802,503－72,28462,8023,8849,481 　（注）１ 当期増加額の主なものは次のとおりであります。構築物（新社屋の外構工事） 　　　　　　　　　 104,764千円 ２ 当期減少額の主なものは次のとおりであります。建物（旧メンテナンスセンター）                211,729千円土地（旧メンテナンスセンター　倉庫用地）　　　141,805千円土地（旧メンテナンスセンター　事務所用地）　　 95,194千円 
